,Tweet,HS,Abusive
6156,USER kunyuk nih pasukan tukang burjo...akun nye bokep melulu...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 URL,1,1
6157,Teringat dulu ada org nk deactivate tapi punya la panjang drama dia sampai buat countdown. Bajingan',1,1
6158,"RT USER: Prestasi Ahok, \nSelain mjadi mafia koruptor n penista agama, dirinya bhasil tenggelamkan JKT MELALUI congoran CEBON",1,1
6160,USER Minggat gua dari line. Cebong barbar isinya',1,1
6167,"RT USER: 2 nomer dua2nya indosat dan ada pulsanya, barusan ngeh kalo pulsa udah Rp 0,- padahal ga pernah dipake\nUSER bangke\xe2\x80\xa6'",1,1
6170,"USER Ini poltak bener2 manusia berwatak babi, jaman USER gencar bela sampai cocotnx itu monyong klo ngomong, skr USER di sanjung2 bak dewa. Skr sy tanya sm kau poltak babi, saat BBM naik tanpa penjelasan bahan pokok naik, TKI di pancung, kemana cocotmu'",1,1
6176,RT USER: USER pasti kamu manusia yg terbuat dari tanah dan udah kecampur tai kucing.',1,1
6178,"USER Ancaman bom dari mata sipit, juga lucu2an ya... ?\n\n#LUCULUCUAN'",1,1
6183,Jkw - jkt vs Hambalang. Akhir kisah dari sinetron cebong kampret. Pernah #prediksinggrisjuaraPD2018',1,1
6187,"Allah SWT yg dungu & baidab tak melayani Pak Lukman, melainkan minta di-sembah2, tak dituruti MARAH, ancam mengazab",1,1
6188,USER USER Maklum kaum onta pekok di indo otaknya di dengkul',1,1
6189,AVA KEMI NAJIS BGT EEK',1,1
6196,Ya itu namanya cawgub goblok gak ngerti peraturan debat....kelihatan bego dan liciknya itu sandiaga uno.,1,1
6197,USER Ngaca idiot. Idiot manggil idiot',1,1
6199,Yang kritis ditangkapin Negara Sinting...,1,1
6202,"gw harus bilang Babi Ahok apa dong selain kafir, gw hanya pengen gerombolannyA Babi Ahok merasakan bagaiamana klo di anjing2in, Bangsat2in",1,1
6206,USER Tolol bangsad',1,1
6208,"USER USER Lebih baik d jajah china dr pada di jajah arab... Kebanyakn aturan.... Kl g jual aja negaranya sm AS biar yg banyak bacot lansung di tebas... Jangan sok suci, jangan munafik jd orang koar2 dank bisanya...'",1,1
6209,USER Jejak digitalnya ada .. Dungu terlalu',1,1
6218,USER Ngaku wartawan tapi kosakata lu gembel \xf0\x9f\x98\x80\xf0\x9f\x98\x8a\xf0\x9f\x98\x80\xf0\x9f\x98\x8a',1,1
6228,Kampanye rasis ngmg nya pihak ahok yg di untungkan.. Goblok kafir mana ada di untungkan.. Kalau pada di perkosa bunuh lu enak berduit,1,1
6234,USER USER Hahahahahahahaha.. baper bang? Cebonk pejuang kok baper \xf0\x9f\x98\x83',1,1
6240,USER Amit amit itu mulut apa congor satwa yang namanya anjing sih',1,1
6241,USER Ternyata hanya REKAYASA kacung Aseng USER cs!\nBIKIN maluuuuu! \n#2019GantiPresiden',1,1
6255,"Dan ajeng pasti paham si Babi Ahok klo bicara santun, BANGSAT, TAIK, ANJING, SETAN LO, dngn intonasi yg familiar tuntuna",1,1
6256,"USER USER Guobloge nemen lek mempertahankan jokowi. Utang akeh sing go bangun pirang persen? Podo gak melek data, picek!'",1,1
6258,USER Kayak komunis aja ga menghargai jasat manusia...cebong=komunis',1,1
6261,"FAKTA BAPAK PRABOWO YG CEBONG TDK MAU AKUI.; PRABOWO : Ketua Partai; Dilan : Petugas Partai; PRABOWO : Seorang Militer; Dilan : Tukag Kayu; PRABOWO : Gagah dan tampan; Dilan : (Gak tega nulisnya ); PRABOWO : Pandai Bahasa Inggris dan Jerman,; Dilan : Anu..",1,1
6266,USER Heh poop onta ga boleh songong yaa',1,1
6274,USER anjg bener bener ayam kampus ya lo',1,1
6278,USER Tetep aja JKT58 dan kecoak\xc2\xb2 212 tetep jadi kacung aseng ya..\xf0\x9f\x98\x81',1,1
6279,USER Contoilah demokrat\nJangankan cuma separtai\nBesanpun dipidanakan\nPdip isinya bajingan semua',1,1
6280,USER USER Cebong kapir munafik alay goblok hahahaha',1,1
6287,USER USER Kok PAN punya kader beginian... waduhh ini sih udah Partai bejat namanya... MEMALUKAN',1,1
6288,USER USER Cebong banyak yg emosi....\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\x98\x85',1,1
6294,USER 2019 GANTI PRESIDEN??? YG GANTIIN SIAPA??\nMENTAL KACUNG MW GANTI PRESIDEN SEKALI KACUNG TETAP KACUNG CM KACUNG YG MW DI PIMPIN SM KACUNG!!',1,1
6295,USER USER USER rizik taunya pantat mana tau dia pancasila\ngara gara pantat pun dia kabur g fulang fulang',1,1
6297,"Allah SWT pembohong dungu yg biadab, tak memenuhi janjinya Allah menjanjikan kamu harta rampasan yg banyak (48:20)",1,1
6300,USER Bikin pertanyaan frame cebong banget',1,1
6302,"Kejar setoran ke cina sebelum pak Djarot lengser. Rezim jongos cina sangat membahayakan bangsa & negara, hukum, UU dan Konstitusi dilabrak",1,1
6305,udah udik gay lagi.',1,1
6308,"Agus ; Jgn memprovokasi rakyat..!!, jgn anda merasa paling dekat dgn TUHAN hingga yg lain anda anggap sbg SETAN...!! (partai)..??; ; *dan amin sebaiknya di periksa kejiwaannya..??",1,1
6311,USER USER Cina cuma jadi benalu nkri \xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7',1,1
6315,"USER kenapa para kecoa cuma komplain penggunaan bahasa cina di tempat umum?sedangkan di tempat umum banyak yg menggunakan bahasa inggris tidk depermasalahkan?karena para kecoa takut sama org bule,pengecut doang \xf0\x9f\x98\x82\xf0\x9f\x98\x8",1,1
6323,openfollow for rp sekalian follow nih rp sok kecantikan USER USER padahal rlnya kek tai URL,1,1
6326,"USER USER USER Otak cebong 1 ini susah y, emang baliho jokowi dimana mana itu bukan kampanye ? Bagi2 sembako pake apbn itu gmn ? Kamu ini waras?'",1,1
6327,USER USER Bacot lu',1,1
6331,"Anda didungukan & diperbudak Islam, Tiada Tuhan merintahkan solat melainkan Allah SWT biadab",1,1
6343,"Kerja.. Ada anak kecil.. Gue senyumin.. Seketika anaknya nangis , bilang ke papahnya ""pah, cici itu kaya vampir.. Ada taringnya""\n\nBangsad:))\nMakasih loh deee:))\nGue sedot juga tuh ubun ubun:))'",1,1
6346,USER mampus ucup di dm ma mas raka',1,1
6348,"USER USER Hahahaha mana gue ngatain agama selain islam hayoo? Hahaha debat lo model gitu? Idih gak level. Masa debat gara2 salah tangkep kalimat kan bikin malu, malu dong sama cebong yang islam agamanya lo hina2 hahahaha sungguh kaum cebong ka",1,1
6349,"USER USER wes lemu, ireng, kafir sisan\n\nasu'",1,1
6351,USER USER Si USER mah dungu bin dongok. Begitu dungunya smpai mengira kalo ada operasi inteligen bikin anarkisme lalu ribuan massa yg trlibat semuanya anggota intel. Wes..gak mutu blas org ini. Modalnya cm mulut asal njeplak',1,1
6352,USER USER dasar duo homo sarap hadehh pusing pala bebi',1,1
6353,kalau kafir itu jokowi licik picik dan culas. URL,1,1
6359,"Malu daah ni gua tiap hari mikirin Jokowi, mikirin cebong kampret dll. Sementara idup gua masih gini2 aja. Ke tetangga cuek, ke orang jarang nyapa. Tapi cuma ngtweet doang udh ngerasa paling tau ttg negara. Duh ajig'",1,1
6360,"USER USER USER Iya pinter, makanya males juga sih ladenin orang bodoh kaya situ Hahaha. Lah, sesuatu itu yang tau sesuatu itu sendiri. Hahahaha. Fans Juve biasanya gak ngerti, jadi tim sama fans sama sama apaaaaa? ....................",1,1
6363,USER USER USER Yang dongo bego itu loe',1,1
6366,USER Bacot x si aseng ini kan ki',1,1
6375,"tweetnya snek gua rt aja lah, cape gua ngurusin banci.'",1,1
6384,Ngemis like?ngemis komen?atau apasi?udik bgt kya baru main fb.',1,1
6385,"Allah SWT dungu & biadab mengajarkan Muhammad cocok2 penis dgn 9 istri, ayatnya ada di Quran",1,1
6386,"Arjuna berjuang demi negara, jangan jadi Muhammad demi ngaku nabi MENISTA bangsa sendiri & menggulingkan pemerintah",1,1
6389,USER Jd clear islam nusantara bkn agama cm budaya doang ya brooh yg d pengaruhi ajaran islam btw scr kgk langsug bs d blg kafir ya pe nganutnya kl menngacu ucpn ente',1,1
6398,Heh! Bisa ga tutup congor lo yg bau itu! Bacot mulu kerjaan lo!',1,1
6399,"Allah SWT yang di-sembah2 Muslim berkoar sombong: paling kuasa, paling besar, paling sakti, nyatanya dungu & biadab",1,1
6412,contoh kelakuan Iblis Kafir..; Ketika tersandung Kasus dia Berpeci seolah olah seorang Muslim Pelakunya..; Padahal Kafir Kristen..; Begitu Cara mereka merusak Islam..sehingga muncul stigma negatif terhadap Islam..di bantu Media yang semakin kurang Ajar..,1,1
6414,"Allah SWT dungu & biadab tak berkaca Pak Lukman, tak bisa kasih makan Muhammad, janjikan rampasan, masih ngaku Tuhan",1,1
6419,"Alayy lu tong, kampungan.'",1,1
6422,USER memang keparat orang oraang seperti mereka ini',1,1
6428,USER Semoga DSNAJIB d lindungi Allah dr kejahatan kaum2 kapir dn munafikk yg memusuhinya..amin ya robbie.',1,1
6429,"USER :') u tau dia duduk bareng sama keluarganya aja vibe nya holkay bgt najis""",1,1
6432,"USER Cashier tuh indon kan hahah mesti dia gelak, padan mula lo makan itu babi brengsek'",1,1
6434,USER USER USER Hadeh masih sempet2nya ada tagar ganti kalender di tweet-nya IAAF\ndasar onta \xf0\x9f\x98\x82',1,1
6440,USER najis banget kalo ga niat buat flash sale gausah buat lah barang udah mau dibayar tiba tiba ilang!!',1,1
6447,Ahok and Bani serbet and wereng Coklat MEMANCING UMAT MUSLIM supaya marah? dengan #IklanAhokJahat. KALIAN ITU KUMPULAN ORANG SINTING,1,1
6456,"USER USER Itu minyak merek kalajengking, bukan racun kalajengking, dungu kok dipelihara'",1,1
6460,USER DEMI APASIH PICek NIH YG BLG LUCU',1,1
6461,USER haha akun pler. Jangan culun berlindung dibalik akun fans club. \xf0\x9f\x98\x9d',1,1
6463,USER USER USER USER Kampungan adrian nptl',1,1
6464,USER USER lu kan yg modar',1,1
6471,USER Aldo tai anjing',1,1
6487,USER USER Semua jadi kayak Eek di era mas jokow\xf0\x9f\x98\xa1',1,1
6489,USER Kalo cebong sih pasti senang2 aja sama omongan yg ga berbobot kayaa gini',1,1
6493,USER aku tak tahu bahasa indon but SIALAN KOK MASIH BERKATA KATA LU BAJINGAN URL,1,1
6498,Keparat anjing loe teroris.',1,1
6500,USER USER USER USER USER Lagian ni kunyuk knp ributin kawinan anak jokowi yg udah brp bulan y.l\nMake ini mah',1,1
6505,USER Bloon amat wartawan yg wawancarain dia.... Ya jelas ga setuju laaah... \xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84',1,1
6506,#MataNajwaDebatJakarta Anies anda SADIS. Topengmu terbuka lebar malam ini. Biar warga DKI yg menilai...apa yg anda katakan adalah PENGECUT,1,1
6525,USER goblok nih para alumni 212... sampah',1,1
6533,RT USER: Bodo sial anakk anjinggg maju lu sini syaitonn sweater mansoura',1,1
6541,"USER USER USER ketika USER tidak berhasil menyodorkan prestasi tokohnya, tdk ada prestasi partainya, maka yg muncul adalah aksi menjelek-jelekkan lawan. Ksihan si manis tp bego USER diperalat syahwat kekuasaan!!'",1,1
6542,USER USER USER USER Hijrahlah sblm terlambat.\nSaya yakin Semua akan menjadi cebong.',1,1
6552,"USER USER USER USER USER USER Loe Bong ga denger jeritan Petani??ga denger jeritan Petani Garam?? Apa jgn loe BOLOT akut??...pemerataan apa yg loe maksud Bong?? Gw mohon dgn sangat,,segeralah Bersihin Kerak Otak Lumpur Loe yg sdh mengera",1,1
6554,"USER USER USER USER Kitab kalian merasa di hina, laporkan dia ke polisi, kok jadi ke munafik hubungannya. Waspadai cebong kafir yg ngaku-ngaku Islam.",1,1
6556,"USER USER tak terbantahkan, dialah yg GOBLOG'",1,1
6558,"USER Mentang2 berkuasa semua mau diambil, bahkan juga kewenangan judisial, \nsarap ...'",1,1
6560,"USER Lo kalo mau jadi jablay pro, belajar dulu nop. Jangan langsung pap tete pap tete dong'",1,1
6565,"USER USER USER USER USER USER 3 kali nyapres, 3 kali gagal... apa ga tolol tuh namanya?'",1,1
6571,USER Kabur? Pemain lu aja yang dongo.... Tribun kosong dipanjat.... Hahahaha \n... Ah payah dah.. Kontol2an.. Haha',1,1
6577,"knp gak minta sekalian LENGSERKAN Jokowi, biar sekalian kelihatan GOBLOKnya !!!",1,1
6578,USER Mahasiswa koplak...cuma modus..!!! Rakyat Indonesia 250 juta...bukan 25 orang...sontoloyo !!!',1,1
6591,Chadli cacat mala dembele yg diganti tp sama2 cacat sih \xf0\x9f\x98\x82',1,1
6594,Wooyyy Njing!! ibumu pelacur ya pantesan kelakuan lu bejad! Dasar anak haram!! USER ckakakakak :D',1,1
6595,ada bahan baru buat dibahas buat 5 tahun kedepan...bukan showtime doang bukan acara yg ada 3 makhluk kampret dan yg dihebohin fans duabelas sinting...',1,1
6597,Njinggg!! Bencong banyak gayya... pke block2 wa.',1,1
6606,"x : Yg dimaksud RG bukan Al Quran; y : yakin? emang Al Quran bukan kitab suci?; x : yakinlah, dia ga maksud gitu; y : ahok juga ga bermaksud menista agama lho; x : WOY GA BISA LAH, BOHONG DIA, DASAR KAPIR...",1,1
6609,"USER USER Ogah presuden kacung... Siapapun orgnya, yg penting jg presiden kacung'",1,1
6612,Berak lu',1,1
6616,USER HAHAHAHA MAMPUS\n\nselamat bergalau ria',1,1
6618,Kampungan ya pendukung AHY https:\/\/t.co\/GmezpOYLsY,1,1
6621,"Persetan dengan bocah kntl yg so kerad kecewa sekolah ganti nama \xf0\x9f\x98\x92\xf0\x9f\x98\x92 so pemes lu tong,biar apa coba.\n\nSekola lu kerjaannya cuma Pacaran,tidur sama jajan aja so so an bilang harga diri \xf0\x9f\x98\x92'",1,1
6631,indonesia palsu = tanah pelacuran,1,1
6633,"Presiden Jongos..slalu nunggu aba"" tuan Cina nya..apalagi yg dibantai Muslim bukan Cina Kafir.!",1,1
6634,"USER Para bani kampretzz otak micin byk bertanya om bud.. knapa pemerintah mesti keluar duit untuk freeport, kan dah mau habis kontrak-nya..? Mungkin om bud bisa membantu..?'",1,1
6639,#NAME?,1,1
6645,"USER USER Rezim plonga plongo kacung china,uda plonga plongo dungu lgi hahahah'",1,1
6656,"Allah SWT tak paham toleransi hrs DIBUANG USER Ingin Belajar Toleransi & Keindonesiaan, Gabung SabangMerauke 2016",1,1
6659,USER USER USER cupu loe bawa2 squad',1,1
6669,USER Kaya lu terkutuk',1,1
6670,USER Anda hebat bs mengukur kadar keimanan seseorang. Tp kadarmu tak kau lihat.. Apakah anda tergolong orang yg dah picek mata hatinya',1,1
6672,USER Biasa si somad sebenernya pingin ngopi di strabuck..tp ngk bisa..mad somad USER yo ngopi yuuuk....trus entr gw tamparin cocot lu biar tambah monyong...',1,1
6688,"mau marah tp kok kasian sm yg udh kerja keras tnpa bacot. tp kalo didiemin, yg kerja keras banyak bacot mlh tmbh bau mulutnya.'",1,1
6691,USER USER suruh si munawar itu mimik kencing onta\nmunawar yg munafik',1,1
6693,USER USER Ngrebut saham? Utang lagi...utang lagi...tukang tipu. Duit utangan trus dipakai utk pencitraan. Soplak bener rezim ini',1,1
6694,"USER Oh scamming. Ya urus lah bego, orang lu butuh'",1,1
6698,"USER Iya. Game yg diangkat pilem yg bagus apa cb? Assassin's Creed kacrut jg. Resident Evil mgkn oke.""",1,1
6700,USER USER Dan sy yakin anis menang di gurun pasir bnyak onta nya',1,1
6702,USER Si dongo dah numpang makan ma rakyat kerjanya cuma bisa nyinyir....',1,1
6705,"USER basmi dulu punya lu, malah merhatiin org lain si onta :)'",1,1
6714,Dasar jd cina kok goblok mau aja bayarin kucing gembrot model gtuan',1,1
6718,"even dia ustaz, berserban berjubah putih, tapi kalau drive macam celaka, dia tetap tergolong dalam golongan babi ya anak anak.'",1,1
6725,"USER USER USER USER USER USER USER Ini pasti kerjaan bani tembluk yg stres akibat jagonya nyungsep di jabar, jateng, dan jatim.'",1,1
6729,#MataNajwaDebatJakarta si Cina Babi ahok bloon banget. Sok pinter banget lagi. Asal bukan Ahok,1,1
6731,USER cebong norak memang',1,1
6732,USER USER Memahami hadits jgn sepotong2 ntar mulutnya bau pesing \xf0\x9f\x98\x82. Pelajari awal mula kenapa itu ada hadits Air Kencing Onta \xf0\x9f\x98\x81',1,1
6737,"USER Malam bloon, sama aje lu juga salah wkwk'",1,1
6740,USER USER TAE UCINK SIAPA YG SIRIK\xf0\x9f\x98\xa0\xf0\x9f\x98\xa1\n\nEmang mo gangguin kalean:(\n\nDiem lu coeg',1,1
6743,USER Hancurkan PDIP...beserta antek 2nya....kumpulan kafirun munafikun....',1,1
6744,"Mana para babi ahok yg ngejek onta, biar di injek2 ama onta",1,1
6747,USER Ini orang mengatasnamakan muslim tp picik nya koq spt Yahudi.',1,1
6748,USER USER USER USER anda lebih TOLOL',1,1
6754,USER USER Rakyat lebih paham hoax nya golongan kampret..... Rakyat paham krja pemerintah. Dasar sampah lu...',1,1
6759,BRENGSEK BOYFRIEND SEKALI AKU GA KUAT',1,1
6763,USER emang kapan Tuhan pernah ikut pilgub sama lari ke arab ya cong??\nelo udah bencong otak idiot pula ....hina banget idup lo ya cong',1,1
6771,USER Apaan sih bego? Namanya juga internet. Hadeh goblog.',1,1
6774,USER Ikr udah tau picek pun masih selpi. \xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,1
6778,USER Eh ngentod gakusah ngegas!',1,1
6780,kereta bandara tuh tai bgt ga si GANGGU JADWAL krl',1,1
6785,USER USER Cebong dongo \nOtak jongkok',1,1
6789,USER USER Saya kirain ada orang yg bisa spi ke bulan naik Onta.\nSetau saya USA &amp; Yahudi kebanyakan pake Otak bukan pake Onta...\xf0\x9f\x98\x82',1,1
6790,"USER USER USER USER USER USER USER USER njing loe komen ngapain loe mention cebong budug, cemen loe njing \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1
6793,"Oh paham \xf0\x9f\x98\x82\nItu cewek bercadar ingat cerita ini kali yak.. \nSaya kasih tau.. Ini cerita cuma ngasih minum anjing, bukan melihara anjing.. Elu paham kgak?? Dasar banci \xf0\x9f\x98\x82, aslinya cowok nyamar jadi cwek bercadar. URL",1,1
6798,"Giliran butuh, sok ngebaik-baikin. Giliran gak butuh, diem-diem ngejelekin. setan -_-'",1,1
6800,UNDUR UNDUR FC mah culun ngaku nya team hebat tapi lawan PERSIB aja minta di undur hahahahaha FUCK JOKODRI!',1,1
6801,"USER Semarang kaline butek,,\nSing disayang mripate picek'",1,1
6803,"USER USER USER Harus masuk dlu, nikmati penjara. \nAnak alay, modar dah loe.'",1,1
6804,"USER Wadaauuuwwww.. Woii kalem woii,sabar sabar nunggu setahun maning.. Gegara si sifit keparat yg kebal hukum,emosi rakyat jadi tak trkendali..jejangan ini bagian dr strategi mrk.'",1,1
6807,RT USER: Banyak penipu tai !!! Gw sumpahin gk bakal berkah hidup lo anjing',1,1
6808,"RT USER: Sudah la BABI , perangai pun BABI\xf0\x9f\x98\x82\xf0\x9f\x98\x82 URL",1,1
6814,USER INTINYA DIA BACOT.',1,1
6817,jokowi Pamer dungu di ranah publik itu kuar biasa. URL,1,1
6820,"Ciri Khas Cebong yg melekat..Kalah Data Fakta,langsung Otak porno nga keluar...???; #2019gantipresiden; #2019presidenbaru; #AsalbukanJokowi",1,1
6822,USER USER USER Korelasi sama Hindu/Budha lebih dulu masuk ke nusantara apa ya? Maaf...saya kurang paham dengan alur otak kaum cebong',1,1
6832,USER USER USER USER Kampret tolol!!\nOrang kayak lo tu paling susah... Kagak ngerti2\nLo kalo copas gitu yg lkp... Males gwe bahasnya terlalu sering.. nyodorin kok copas gbr tanpa tau dr mana sumber nya.. payah',1,1
6833,RT USER: MANUSIA SINTING URL,1,1
6834,Biadab! Teroris Budha Myanmar bakar Al-Quran!,1,1
6835,USER USER USER USER USER Primata ngga tau diri eh embrio cebong elo ma keluarga lo kalo ada surat2nya lengkap gw bayarin!eh tolol hidup itu jngan cuma mikirin diri sendiri liat sekitar goblog ! Dungu!!!',1,1
6840,USER USER jgn bacot mulu masalh tki n tka urusin aj dl loe anggotany Tata kota aja gk ngerti lht tuh DKI SmburDul tats kotany',1,1
6841,USER mukanya kek nahan eek jack : )',1,1
6849,Si USER ini hidupnya nebeng sama cina-cina pemilik USER lewat jongos cina si paloh bewok,1,1
6860,"USER Ya begini ni kwalitas Kadernya ,Buta sejarah goblok tolol ,tapi selalu menyalahkan Pemerintah ,Terus Kalian sdh nyumbang apa trhdp Bangsa ??? \nMikir !!!!\njangan jd sapi diladang cm numpang makan doang.'",1,1
6864,USER Alay bat tai tentara macam apa lo!? Ew banget sih emg tentara ina w malu',1,1
6865,USER USER USER Bacot lu kampang',1,1
6866,USER USER USER Penjilat pantat aseng.',1,1
6868,"RT USER: \xe2\x80\x9cMaju lu sini anjing"" - Fanny\n\nBabi lah, sakit perut aku gelak \xf0\x9f\xa4\xa3 URL",1,1
6870,USER WKWKWKWKWKKWKWKW GEBLEK BGT',1,1
6872,"USER Wah wah wah, onta mana paham kalo onlen-onlenan'",1,1
6875,USER USER USER USER Eh kunyuk itu yg ngembat dana umroh lu diem aja apa ikut kebagian ya',1,1
6876,#nrp bacot bgt lo pada',1,1
6879,USER USER Kalo sekedar foto doang mah anak idiot kek lu gitu bisa \xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1
6880,USER gilasih kimor kemaren gua modal gambar struktur doang. tp kalo benzen angkat tangan dah gua bangke apaan muter muter.\n\nyA LU YANG SETAN',1,1
6884,USER USER Bani oplosan ngga pengen bikin demo nih? Btw ini kitab umat Islam lhoh~,1,1
6885,"USER ; Jd kt ente sampa dikolong tol ada, sejak ordebaru artix gubernur seblm Geb Anis gak perna krj ya bro, jg presiden yg ganti Soeharto sd harinini ga kerja ya yg krj kalian dua aja y, uenak betul tu bacot",1,1
6889,"BUAT AHOKER YANG TAKUT MATINYA GG DISHOLATIN , TENANG ADA ABU JANDA UST GADUNGAN YG SIAP SHOLATIN AHOKER & JOKOWER",1,1
6890,"USER USER Lah xl culun buh u,u'",1,1
6894,"USER Mereka sdh kalahkan penguasa, media, cukong dan sembako di pilkada Jakarta. Mereka bersiap menang di daerah lain. Tinggalkan si raja hutang, parpol terkorup di KPK, cukong koruptor BLBI Rp. 600 Triliun, bandar narkoba, tenaga kerja asing, pencabut subsidi rakyat, banc",1,1
6895,"USER USER USER USER USER Oh lo ewek mamak lo.. lahhh elo lahir dari hasil inses lo sama mamak lo.. Ihh banci ini gimana sih ? Sampe ibunya di ewek lo.. kelakuan anak haram kayak lo Serem ya?? Sdh jd hatters pemerintah, ter",1,1
6898,"USER USER Kaga pinter2 neh rezim !!!\n\nNyerah aja klo ga bisa kerja !!!\n\nAnak TK aja dah pinter maen mobile legend ! Masa bapaknya mau di bo'ongin apa congor yg beginian !!!""",1,1
