,Tweet,HS,Abusive
9026,USER Itu tipikal kaum sebelah. Bahkan setelah mempersekusi umat agama lain pun mrk masih merasa di dholimi. Maunya kan mrk yg berkuasa selanjutnya bisa berbuat semaunya.,1,0
9042,Jika isu 5000 pucuk senjata BENAR maka saya sarankan pak USER pecat tito,1,0
9043,KPK masih dibutuhkan. Semua yg dilakukan sdh baik. Knp tdk DPR saja yg di bubarkan? URL,1,0
9044,USER USER Terus masalahnya apa jika USER berbicara seperti itu..??? ; Ingat ya....!!! Gelar penista agama hanya berlaku bagi mereka yang satu frame dengan Jokowi.; Di luar itu = BEBAS / HALAL. ; ; #catet !!! ;,1,0
9049,"Bj habibie : prabowo tdk pntas jd presiden krna dia dalang kerusuhan 98 ! "" bner bgt pak skrg jg dalang dr semua kerusuhan sara",1,0
9062,USER JIKA SBY SAYANG AMA RAKYAT GABUNG AJAH BANG AMA KUBU PRABOWO..SAYA UDAH CAPE AMA REZIM INI,1,0
9063,USER USER USER Musibah atau berkah DKI punya pimpinan koplak kuadrat ky gini.....tereak2 pribumi....anti aseng.....ujungnya ke aseng lagi aseng lg....pemujanya pd diem krn udh dpt kaplingan surga.....yg ga dukung dia makin hari mkin e,1,0
9067,"Lunatsarsky, pemikir komunis terkenal, berkata, \xe2\x80\x9cSingkirkan cinta jauh-jauh. Apa yang kita perlukan adalah kebencian. Kita harus belajar membenci. Hanya dengan cara itu kita akan menguasai dunia\xe2\x80\x9d.'",1,0
9072,Ganyang PKI....!!! URL didepan gedung LBH JAKARTA URL URL,1,0
9082,Mbak Sylviana please Anda sehat? #DebatFinalPilkadaJKT #perjuanganbelumselesai,1,0
9085,"Bukan caci maki lagi, 7 juta bahkan 10 juta siap lengserkan jokowi, coba pasti salah jokowi lagi..",1,0
9086,RT USER USER Kalau saya sih ga heran antek-antek pki sdh mulai muncul kalau sdh ada rintik-rintik hujan,1,0
9089,"haha Anggota DPR palsu.. kasihan segala cara dilakukan.. mulai bubarkan kpk sampe status ""WTP"" ayo jgn pilih yg palsu",1,0
9095,Komunis PKI maunya umat Islam ribut terus mereka senang pemerintah anti Islam gaya adu domba dimainkan terus,1,0
9097,RT USER: Perempuan Indonesia yg ber-Burqa atau bercadar harap dimusnahkan saja dr Indonesia pak USER USER USER,1,0
9098,USER itu yg cewe pake kerudung ngapain ya? Setiap kali konfrensi pers ada aja.. Pencitraan Islami kaliiii... Bwahaha..!!,1,0
9109,PKS Khawatir jika Jokowi Mulai Tancap Gas Buat pemilihan presiden PKSkhawatir URL cuma bisa ngomong doang. mamam.,1,0
9110,RT USER USER Sedih aja punya Kapolri kok gitu amat sihhh Ketakutan banget dahhh dengan kedudukan USER,1,0
9119,"Shame on you silvy !! Ga malu fitnah?? Tuh rasain pak ahok panas, skak mat #DebatFinalPilkadaJKT",1,0
9121,USER Salah pilih itu sial klau salah lagi itu lucu.; Sudah sial masih melucu.; #2019GantiPresiden #2019GantiPresiden USER ; #PrabowoforPresiden2019 #PrabowoForPresiden2019 ; #PrabowoforPresiden2019; Cukup jelas ; #2019GantiPresiden #2019GantiPre,1,0
9124,sekenario besar lagi di siapkan untuk melemahkan/membinasakan kpk.kalau tdk berhasil imbasny lengserkan jokowi ganti pemimpin pro korupsi,1,0
9128,"RT USER yang kelima usir orang-orang budha dan kristen dari indonesia, yang terakhir bakar semua rumah rumah orang-orang kristen dan budha",1,0
9130,Buat MCA sumbu pendek wahabi bumi datar n yg nyinyir. Ini yang kalian sebut anti islam. URL,1,0
9132,Usir cina...tidak menghargai..,1,0
9148,Noh pengusaha mau lengserkan jokowi kagak di tangkap makar pak polisi???takut ya??,1,0
9150,Banyak yg membela PKI bermunculan dan kebanyakan para Pembela rezim dan pembela ahox . Komunis cina sangat berperan .waspada DaruratPKI,1,0
9152,USER Ini semua ulah aseng\nKaum hestek be like',1,0
9156,"Karena mereka SADAR REZIM ini kesempatan buat Neo KOMUNIS bangkit kembali,kapan lagi atau tidak sama sekali.",1,0
9165,"alhamdulillah... gerakan sprti mas ini yg kami para oknum-oknum penjahat tunggu, smoga makin byk yg golput dan lengserkan jokowi :)",1,0
9178,jelas ga sekarang hukum spt apa dinegeri ini? ketika dgn jelas didepan mata remaja labil bermata sipit menghina Presiden sbg simbol negara ternyata sepi pemberitaan bahkan ada indikasi dianggap kebebasan berekspresi krn dianggap lucu2an..#mikirdaaingmah',1,0
9181,Nasib ulama indonesia juga menyedihkan spt dirohingnya mrk ngritik dikatakan makar dimasukkan ke sel rezim jahat anti islam diktator,1,0
9187,Semoga Panglima TNI bisa menyelamatkan NKRI dari para penjual aset negara dan dari antek-antek komunis,1,0
9189,Gak usah ngomong lah Joko. Beras saja import. URL,1,0
9196,USER Cina Senang Indonesia Susah........candaan si encek pendiri CSIS Harry tjan silalahi di thn 80 an,1,0
9199,USER USER semakin nyata anda adalah penghianat bangsa !!! ??? #2019GantiPresiden,1,0
9204,"USER USER Wajarlah IP memuji Jokowi, lah dia Gubernur bawahannya Presiden.; ; Dan gue juga bukan kader PKS.; ; Sudahlah, tak usah memaksakan diri untuk memuji Jokowi yang tak punya kemampuan apa-apa...; ; Ayo bergabung, #2019GantiPresiden",1,0
9206,Indonesia jadi Republik Berisik sejak USER presiden... lengserkan jokowi,1,0
9215,kristen sdh di tapir2in diharam-haramin !!,1,0
9218,"Nak..kamu lihat ""ISTANA"" di sebrang sana..?; BerDoa'lah bersama Ayah dan rakyat semuanya Nak....; Semoga Tahun Depan Pemimpin yg sekarang tinggal di sana....; Pulang ke kampung halamanya tidak lagi tinggal di sana..; #2019GantiPresiden",1,0
9219,RT USER Mana harga diri kalian USER? Lembek kpd antek komunis keras kepada anti. KaPolri Politic_ID,1,0
9221,"HAHAHA...TANGKAP TERUS, SEMUA DITANGKAP YA JOKOWI! URL",1,0
9231,IQ 200 lihat pelanggaran HAM di myanmar 1. Usir duta besar myanmar 2. Usir org beragama budha di indonesia USER USER USER,1,0
9239,RT USER Nanti rakyat demo bubarkan DPR si jago korupsi,1,0
9254,#wargapribumiasli ternyata tenaga ilegal TKA sdh merambah keseluruh pelosok nusantara. Termasuk di NTB\n\nWASPADALAH!!!!!!!!!!! WASPADALAH!!!!!!!!!!!\n\n#GERGAJI \n#2019GantiPresiden URL,1,0
9256,Teroris Budha juga merendahkan Al-Quran!,1,0
9259,Dengan kekuatan islam kita robohkan rezim pendukung anti-islam.,1,0
9262,"Kita Lengserkan Jokowi Dodo yg lebih tepat, Aman dan tentram negri ini.",1,0
9263,Wah keren bang ulasanya.. Mantap.. Lanjjutkan perjuanganmu membela rakyat lemah nan kecil.. Lengserkan jokowi,1,0
9271,USER USER budha teroris,1,0
9272,Ajarin pake ht..liat pk ht..gunain nalar sblm mati..,1,0
9287,USER USER USER USER USER USER USER USER = Akun anak PKI,1,0
9290,"RT USER: Suciwati Munir: ""Saya Enggak Percaya Sama Jokowi Bisanya Ngomong Doang."" URL URL",1,0
9291,USER USER USER Yg rakyat sangat perlukan mundur adalah jokowi,1,0
9301,"Prabowo:"" Kita akn berantas penindas muslim! Kelihatan bgt gak adil. Kl pemimpin yg baik tuh blg ""Kita akn berantas semua penindas agama""",1,0
9306,"USER USER USER USER USER seorang mujahid tak akan pernah berkata kasar, apalagi menghina ulama. Haram hukumnya pilih wakil rakyat dari partai penghina Islam, ulama, muslim. Dus, partai Islam penghianat muslim Indonesia #2019Ga",1,0
9313,"#2019GantiPresiden Pilkada DKI 2017 kita sudah SINGKIRKAN AHOK, INSYA ALLOH #2019GantiPresiden",1,0
9314,Sekalian Presidennya Impor. .; Kebangetan ; Wajib #2019GantiPresiden,1,0
9337,"Agar Muslim moderat tak jadi sasaran tembak, Buang Islam USER MUI: kalau baru terduga sudah ditembak, tak setuju",1,0
9349,Lengserkan jokowi karena sudah mempermain kan hukum,1,0
9351,RT USER: Wahai kamu yang menolak Reklomasi mari tuntut USER untuk batalkan reklamasi via USER. URL,1,0
9358,"Saudaraku,; ; JIKA MASIH ADA KECINTAAN PADA AGAMA DAN NEGARA INI,; UMAT ISLAM BANGKITLAH DAN BERGERAK !!!; ; #2019GantiPresiden; Satukan Gerak; #2019PresidenBaru",1,0
9365,USER yakin #2019GantiPresiden ; insyaallah ; #TGBZainulMajdi2019 #TGBPemimpinUmat ; #TGBforIndonesia2019 #KamiMauTGB,1,0
9372,ganyang pki bersama tni ad URL,1,0
9373,Apa media ini antek komunis? waspadaPKI URL,1,0
9378,"RT USER Mantap bravo pasangan ideal cocok tuk 2019. Tumbangkn kaum antek"" cina.",1,0
9380,"di ILC, USER ngaku Islam, sok debat pak USER tapi dia dari partai yg dukung penista agama. Nurani anda dimana ?; #2019GantiPresiden; USER USER USER USER USER USER USER USER",1,0
9387,USER kenapa ulama tidak bereaksi terhadap USER &gt; ini lebih gila menghina Islam. Apakah cuma senilai dunia agama kalian.,1,0
9389,Lebih baik MUKMIN YANG ADIL daripada musyrik atau kafir yang zhalim.,1,0
9393,Wajar jika USER n kivlan zein benci dgn PKI. Wajar jg PKI benci dgn mrk jg para simpatisannya. daruratPKI URL,1,0
9396,USER USER indonesia mau bangun hambalang diteror..reklamasi oleh cina dan meikarta lancar dan aman,1,0
9397,Gk usah ngomong ahok dia udh di imajinasi skrang tinggal tunggu pelantikan gubernur berbaur SARA anies sandiaga uno oktober 2017,1,0
9401,RT USER: Pak jokowi semakin ketakutan akan kalah 2019 Projo kumpulan penipu kembali jadi andalan wakwawww,1,0
9406,Usir cina dr balaan mangondow...gan**ng,1,0
9417,RT USER: USER Memang yg bubarkan pki orba... Maka cara orba adalah paling pas. Lanjutken!. Berantas PKI.,1,0
9433,"presiden mukenya doang sok merakyat, sok asik naik motor batangan.. kebijakannya mah nyekek rakyat miskin dan kaum buruh. #2019GantiPresiden Semangaattt...!!!",1,0
9436,Dukung saja Pak de... ahok Anda dukung juga kan!! RAKYAT sudah semakin faham...cerdas..mana PEMBUAL mana PEMIMPIN URL,1,0
9437,RT USER ini nih yg mau d panggil yg terhormat / yg mulia..kerjanya bikin ngaco negara ayo rame2 golput DPR dan Bubarkan DPR?,1,0
9438,USER Sejak jokowi presiden indonesia makin mundur,1,0
9445,"Anda orang Indonesia bicara ke sesama orang Indonesia, mengapa berbahasa Arab Bung Tifatul?",1,0
9451,"Al-Quran dan Sunah merintahkan perangi kafir, berakibat memecah belah bangsa",1,0
9452,"Semakin byk kpk menangkap ""OTT"" menjukkan KPK gagal. BUBARKAN dan serahkan kepolisian dan kejaksaan USER",1,0
9465,RT USER: Semua memang salah Jokowi.. URL,1,0
9468,"Gerakan hari ini sekadar mengingatkan, kita pernah menentang sistem otoriter.. Jgn sampe nanti gak bsa mengkritik lagi bru menyesal.. USER OTORITER",1,0
9469,Apa hasilnya SBY berkuasa selama 10 tahun? Proyek pada mangkrak dan korupsi besar-besaran. URL,1,0
9473,"pak jokowi. Tegas = diktator Ramah = antek cina. Blg lindungi nkri. HTI dibubarin protes. Blg bantu rohingya, dibantu eh dikata pencitraan",1,0
9482,"Kata USER nggak ngaruh. Begitu nggak lolos PT baru nyesal, mengapa jadi Partai semangka ?; #IniBaruWow; #2019GantiPresiden",1,0
9487,Lengserkan pengkhianat yg menusuk dr belakang serta antek-anteknya di MA,1,0
9494,Minoritas Muslim Rohingya sekian lama dizholimi,1,0
9500,Kemenangan anies-sandi berdiri diatas bahu orang-orang yg terkena kasus hukum fitnah,1,0
9512,Pekerja CiNA Proyek Jalan TOL Lempar Bendera Merah Putih CUMA dihukum HORMAT BENDERA &amp; Di DEPORTASI LAHH,1,0
9515,Maksufnya sih mau pencitraan ... apa daya lain pula kesan yg diberikan... #2019GantiPresiden,1,0
9530,RT USER: USER USER Hooh rakyat diadu domba sama jokowi perintah partai dan taipannya?,1,0
9537,TangkapPengunggahChatMesum kasus rekayasa kekayasa kelompok kiri pesanan si kiri utk tujuan kekuasaan si kiri Lengserkan Jokowi,1,0
9544,Di Myanmar yg mayoritas bukan Islam mereka menindas membunuh muslim saatnya kita jihad dg segala yg kita punya jihad harta,1,0
9545,Cie Pak Anies juga pernah berfoto dg Ahok Berarti Dia Penista Agama juga dong URL,1,0
9548,Sabar saja tunggu Th 2019 Gak usah Kebelet ya prabowo,1,0
9549,Mana Pansus DPR Hak Angket Divestasi Freeport?\n\nButakah anda divestasi freeport dgn schema kredit perbankan adalah modus keruk rente rezim untuk logistik pilpres dan perkaya diri oknum penguasa ?!',1,0
9559,Polisi lg selidiki asma terkait ga ama si anies sandi. Klo terkait jd rame nih. Gubernur hasil menyebar kebencian! URL,1,0
9571,"USER Kalau USER diCAPRESkan, banyak kalangan Aseng/Asing dan konco2nya serta media pendukungnya rame2 menolak; Mereka khawatir kejahatan dan main kotornya di negeri ini akan diberangusss seperti Reklamasi di Jakarta! \n\n#2019GantiPresiden",1,0
9573,USER Kemenangan Anies Sandi seharusnya batal demi hukum,1,0
9582,yaudah apalagi yg harus di tunggu ini udah keluar jalur nya !! lengserkan jokowi JokowiEnd,1,0
9591,"Besok kalau Prabowo jd nyapres dan teriak-teriak ""kita ini sama Indonesia"" jangan dipercaya ya. Dia aja pakai isu sara selama ini nih",1,0
9594,RT USER ntar kalau udah menjabat bikin lagi aja kampung Anies-Sandi yg lain.. USER rusuhin kerja orang aja..,1,0
9596,USER USER Melayu hidang daging lembu pada tetamu Hindu pula? Di mana sensitiviti mereka?',1,0
9597,"USER Pak USER KemenAg tak perlu urus Teroris Islam, tapi orang sperti Anda & Gus Mus agar buang Islam",1,0
9600,"Untuk lengerkan Jokowi, Megawati lengserkan dulu Ahok, untuk lengserkan Ahok padamkan dulu lilin sepanjang Nusantara",1,0
9601,Mau membantu? Lengserkan jokowi.,1,0
9612,"Semua unjuk rasa di Indonesia itu tuntutannya cuma satu ""lengserkan Jokowi""...",1,0
9617,USER USER USER USER Rapihkan dong jakarta. Jangan karena sakit hati Lu pura pura diam.\nMau Nyapres ? Mikir Lu aseng',1,0
9619,"Lae Ferdinand, cocoknya jokowi di lengserkan di trotoar...jgn ditengah jalan..nanti diseruduk b2 lho",1,0
9626,USER USER Mestinya nanti Fahri hamzah di kasih pekerjaan jadi pembawa tas presiden pasti cocok.. Iyakan USER....??',1,0
9628,USER Bukan gerakan instant peluk aku untuk menghapus stigma negatif wanita bercadar yang cuma bersifat insidentil bom teroris. Prett\xf0\x9f\x92\xa8',1,0
9631,"USER USER USER usir rohingya dari indonesia, krn rohingya sudah menistakan gadis budha di myanmar.",1,0
9635,"USER USER Cukup sudah, #2019GantiPresiden aja, pemerintah underestimate dgn intelektualitas rakyat",1,0
9640,kader USER ada yg fitnah jokowi sbg antek komunis contoh: USER Jd tau siapa yg mainkan isu PKI URL,1,0
9643,Lbh baik spt jgn menunggu 2019 lengserkan sesegera mgkn !! Betul perkataan pak USER bs hancur negeri ini klo USER presidentnya,1,0
9645,"Selama ada Novel di KPK, Sandi tetap Aman, mana mungkin Novel usut wakil Gubernur Sepupunya. Mana mungkin juga USER usut kasusnya Anies.",1,0
9647,"USER fitnah FPI pecah adalah ulah ahoker yg melihat elektabilitas ahok tinggal 10%,mereka kelojotan melihat MUI+NU+Muhammadi",1,0
9658,Antena lu panjang juga hut gw akui mulai jilat prabowo karena tau jokowi bakal keok di 2019 URL,1,0
9659,TNI HARUS BERGERAK PKI SUDAH BANGKIT DAN MERAJALELA......!!!!LENGSERKAN JOKOWI GagAL TOTAL MEMIMPIN INDONESIA. URL,1,0
9674,Itu akun NeoPKI>komunis>atheis! Hny berani muncul bak jamur di musim hujan di rezim jKW! Lebih pantes disebut rezim apa skrg ini ya?? miris,1,0
9675,"USER USER USER USER USER 1. Heran sama orang2 ini. Ketika kata aulyaa dlm al maidah 51 banyak ulama yang mengatakan itu artinya pemimpin, mereka kekeh bilang bahwa itu tidak diartikan pemimpin. padahal itu adalah kata2",1,0
9677,USER Rezim sekarang lebih istimewa..?? mungkin mereka melihatnya dari bawah tanah... semakin hancur itu baru benar',1,0
9680,Indonesia saat ini makin mundur sejak dipimpin oleh jokowi URL,1,0
9683,Solusinya Cuma 2!! 1. Lengserkan Jokowi Sekarang Juga 2. Khilafah,1,0
9686,USER USER tumben om ustadz ga on masalah ini...\nooopst...apa karena bawang dari aseng x yah ???\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1,0
9687,USER Antek aseng komunis kapitalis,1,0
9690,Pengamat Unpad: Kritik Prabowo kepada Jokowi Bisa Jadi Blunder USER USER URL,1,0
9693,Yg dulu ngacir waktu di datangi oleh Ulama dan Jama'ah siapa ya...?; ; Yg dulu Nembakin Gas Air Mata ke arah Ulama dan Jama'ah dgn cara membabi buta Siapa ya..?; ; Yg Diam saat Ulama di Fitnah bahkan di Teror habis?an Siapa ya..?; ; #2019GantiPresiden,1,0
9697,Besok kalau Prabowo nyapres lagi kalau masih teriak-teriak NKRI harga mati jangan dipercaya ya?,1,0
9702,RT USER: Jangan Lupa USER Adalah Pendukung Penista Agama (ahok) URL,1,0
9703,RT USER Karena Jokowi dan Ahok haters pendukung Wowo,1,0
9705,RT USER ..hehh wo.. jika rakyat masih susah nape si ZON malah minta para temen DPR baru ? .. situ masih waras kan wo ? ga makan micin kan ?,1,0
9706,"Dan sekarang kembali ditahan paksa dengan tuduhan kasus berbeda, mengerikan rezim jokowi URL",1,0
9725,Bukti nyata Cina Indonesia antek penjajah,1,0
9726,Gw curiga kalo Ahok kalah pemilihan kepala daerah itu konspirasi biar penduduk Jakarta pada pindah ke Meikarta daripada punya gubernur yg gak kompeten.,1,0
9730,RT USER USER Saya lebih setuju/bahagia/senang.bila MPR/DPR. Itu di bubarkan. Sudah di gaji negara malah dikorupsi .buat rugi,1,0
9733,"Ingin NKRI tetap eksis n terbebas dr serbuan TKA CHINA???? ; ; Mari ummat Islam Indonesia bersatu, ; GANTI PRESIDEN DI 2019. ; ; #GantiPresidenYuk ; #2019PresidenBaru",1,0
9736,Pasti mrk yg punya target turunkan presiden isunya sih pak wakil yg gantikan..intinya jokowi naik konglomerat hitam tiarap sambil tgg peluang,1,0
9741,Iya anak pemberontak PRRI/PERMESTA ya ... Prabowo URL,1,0
9747,5 tahun ke depan gak bakal menghabiskan waktu buat membenci anies-sandi.,1,0
9749,RT USER Kalau presiden USER berbuat salah tidak berbuat salah lebih baik nggak usah jadi president. Mundur saja bapaaaak....,1,0
9758,USER pak USER kalo anak buah anda USER mulutnya kayak gini jngan harap rakyat percaya sama USER 2019,1,0
9764,"Dear Dik USER, selamat ya atas pencapaian ini, semoga bisa dipertahankan terus. Jangan kasih kendor Dik #2019GantiPresiden ?; ;",1,0
9771,jokowi Komunis jg kapitalis URL,1,0
9777,RT USER USER USER Loh g tau y bapak prabowo salah satu geng menteri permesta ? Pendiri pks anak dari di/tii. Pemberontak pengkhianat,1,0
9789,Mungkin saja blok Cina Rusia mensyaratkan berdirinya KGB di Indonesia agar kerjasama makin yahut URL,1,0
9793,Lengserkan kenapa om.. dpr kan punya kuasa rakyat.. kalau ndak berani maka kawal kami untuk lengserkan USER,1,0
9800,"Memakai Cara Licik Membuat Akun Palsu dan Menyebarkannya, Kemudian Membully Akun Palsu Itu utk Membunuh Karakter Orang, adalah Salah Satu Cara PKI dan Orang Atheis Anti Allah dan Agama.; Sdh Diperingatkan Jendral Nasution Dahulu Kala.; Waspadai KOMUNIS dan",1,0
9807,TSAMARA PENGAGUM DIKTATOR SUKARNO,1,0
9809,"Usir saja Dubes Myanmar,,, Kumpulkan orang budha se indonesia di satu lapangan terbuka,,, adakan orasi,,, beri... URL",1,0
9816,USER Ya udah supaya g lompat #2019GantiPresiden,1,0
9826,Jadi ingat...sama yang gak nemui rakyatnya....; #2019GantiPresiden;,1,0
9834,banyak kader-kader PDIP dan NASDEM anti Islam dan Ulama,1,0
9838,RT USER Dan Jokowi bukan Mega. Begini kalo mau nyapres sebaiknya mundur sekarang dan bikin partai.,1,0
9841,"USER mubazir, toh sudah kodrat #2019GantiPresiden",1,0
9854,Sungguh Rezim (Jokowi) lebih sadis dri kekuasaan Soeharto berpuluhan tahun lamanya.,1,0
9860,Menyebut rezim anti islam tapi semangat banget daftar cpns. Mau-maunya jadi abdi negara yang anti islam~,1,0
9862,"Kita harus usir keturunan cina dan pertahankan pribumi. ""Arab gk di usir?"" ""Tidak dia hanya keturunan"" Yaa sama aja -_-",1,0
9871,"PERNYATAAN RESMI KETUM FPI TENTANG ADE ARMANDO :; ; 1. Ade Armando sbg Seorang Akademisi telah sering melakukan perbuatan tidak pantas sekaligus jahat &amp; kotor, dari mulai Ujaran Kebencian &amp; Fitnah hingga Penodaan Agama &amp; Ulama.",1,0
9877,"""Habis gelap terbitlah terang"" ; Road to #2019GantiPresiden ; #HariKartini2018",1,0
9882,Di tempat saya cina di usir karna waktu zaman belanda jadi tukang pengkhianat,1,0
9884,"Rakyat memberikan dukungan KPK_RI usut tuntas kasus anies dn sandi,anggota dpr,amien rais jg para penguasa elit politik yg terlibat korupsi",1,0
9885,USER USER Untung pembantaian warga ahmadiyah ngak jokowi lagi yg di salahkan,1,0
9892,USER USER USER USER USER USER Panjang amat artikelnya ? isinya apa?an? #2019GantiPresiden,1,0
9894,Kapan nih PDIP NASDEM bicara tegas GANYANG PKI!!! Koq jd membleh USER USER USER USER USER USER,1,0
9902,RT USER USER USER USER USER Anies sandi haha ter bongkar wajah aslinya saracen,1,0
9905,RT USER USER USER USER USER USER USER Lebih baik mundur klo sdh ga sanggup makmurkan rakyat,1,0
9912,RT USER USER Mending bubarkan aja USER dan bikin lembaga anti korupsi baru dgn paradigma baru yg benar-benar independen,1,0
