Tweet,HS,Abusive,Char_Length,Casefolding
"- lipstick di sapu tangan Bora.\n\nDan diriku dalam hati, ""Mampus malu luh. Makan tuh cipokan.""'",1,1,55, lipstick di sapu tangan bora n ndan diriku dalam hati mampus malu luh makan tuh cipokan 
USER USER Makin sarap nih si jul... Bntr lagi sirosis dia.',1,1,35, makin sarap nih si jul bntr lagi sirosis dia 
"USER USER USER USER USER Si rosa ini kok mukanya tugu peringatan kenapa nggak batu nissan.. yg gentle dong, nggak apa2 juga kaum cebong'",1,1,96, si rosa ini kok mukanya tugu peringatan kenapa nggak batu nissan yg gentle dong nggak apa2 juga kaum cebong 
USER Onta ya beginilah.. kaga punya otak kaga bisa mikir..picik..',1,1,139, onta ya beginilah kaga punya otak kaga bisa mikir picik 
#MataNajwaDebatJakarta lucu banget jawaban ahok.. gak nyambung. Ditanya apa di jawab apa. Kena skak mat d pertanyaan isu agama tdi. Dasar cina tolol hahaha,1,1,133, matanajwadebatjaka a lucu banget jawaban ahok gak nyambung ditanya apa di jawab apa kena skak mat d pe anyaan isu agama tdi dasar cina tolol hahaha
"USER IsNus baru netes dari telor kodok sejak si said Agil jd kolektor cebong, bang..\nDan dia cm idup dr sari2 comberan yg hasil buangan, makanya dia sll koar2 ttg IsNus.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1,120, isnus baru netes dari telor kodok sejak si said agil jd kolektor cebong bang ndan dia cm idup dr sari2 comberan yg hasil buangan makanya dia sll koar2 ttg isnus xf0 x9f x98 x82 xf0 x9f x98 x82 
USER Ko malah jadi ngebagus2in negara yg katanya kapir tat??.. jangan2 ustad mo hijrah k thailand ya',1,1,194, ko malah jadi ngebagus2in negara yg katanya kapir tat jangan2 ustad mo hijrah k thailand ya 
RT USER: Sebab tu tahun demi tahun semakin kurang peluang pekerjaan untuk rakyat sendiri. Warga asing ni semua dah bolot sektor se\xe2\x80\xa6',1,1,172, sebab tu tahun demi tahun semakin kurang peluang pekerjaan untuk rakyat sendiri warga asing ni semua dah bolot sektor se xe2 x80 xa6 
Rihanna ternyata ngga diet\nlah u siapa kampang ngomongin kalori',1,1,35,rihanna ternyata ngga diet nlah u siapa kampang ngomongin kalori 
USER Terkutuk maling2 negara...karma hampiri kalian',1,1,54, terkutuk maling2 negara karma hampiri kalian 
USER gasuka sm org yg playvictim ew najis',1,1,50, gasuka sm org yg playvictim ew najis 
Si Ahok kampret emang gak becus kerja. Pencitraan mlulu tuh si Ahok kampret. URL,1,1,59,si ahok kampret emang gak becus kerja pencitraan mlulu tuh si ahok kampret url
"muke lu katrok, tampang & kelakuan sinkron",1,1,139,muke lu katrok tampang kelakuan sinkron
"Jokowi harus segera di lengserkan dan di ganti oleh Ahmad Heryawan. Cebong jgn nyolot, saya Hanya Beri Contoh lo",1,1,254,jokowi harus segera di lengserkan dan di ganti oleh ahmad heryawan cebong jgn nyolot saya hanya beri contoh lo
"Bagian dari melestarikan dungu & biadab Islam, melestarikan dukungan terhadap teroris Islam",1,1,69,bagian dari melestarikan dungu biadab islam melestarikan dukungan terhadap teroris islam
dia enggak hebat. pengikutnya aja yang dungu bin idiot. URL,1,1,153,dia enggak hebat pengikutnya aja yang dungu bin idiot url
Bajingan lu silvy #DebatFinalPilkadaJKT,1,1,70,bajingan lu silvy debatfinalpilkadajkt
USER Dih kntl.',1,1,192, dih kntl 
"sial, saya harus hidup di jaman dimana orang yang mengumbar kenakalannya dikagumi oleh remaja-remaja tolol'",1,1,29,sial saya harus hidup di jaman dimana orang yang mengumbar kenakalannya dikagumi oleh remaja remaja tolol 
USER USER USER Iya semua mulai dari ta* yang disebarin ahog.. makanya cebong macam lo makin subur\xf0\x9f\x98\x9c',1,1,240, iya semua mulai dari ta yang disebarin ahog makanya cebong macam lo makin subur xf0 x9f x98 x9c 
"si kunyuk makin gak jelas lama lama twitnya menggenapka generalisasi kaumnya , bacot tanpa mutu seperti yg sudah terlihat 2th terakhir disini.... sarap'",1,1,21,si kunyuk makin gak jelas lama lama twitnya menggenapka generalisasi kaumnya bacot tanpa mutu sepe i yg sudah terlihat 2th terakhir disini sarap 
RT USER hahaha antek komunis kelojotan menjelang 30/sept... Kecebong adalah anak PKI!!!!,1,1,32, hahaha antek komunis kelojotan menjelang 30 sept kecebong adalah anak pki 
USER Cebong mana ngerti wkwkw',1,1,59, cebong mana nge i wkwkw 
USER USER USER Kampang ini orang',1,1,204, kampang ini orang 
gerombolan yang bergabung di partai sinting indonesia (psi) mayoritas pendukung penista islam AHOK LAKNATULLAH URL,1,1,65,gerombolan yang bergabung di pa ai sinting indonesia psi mayoritas pendukung penista islam ahok laknatullah url
"USER Bu guru cebong ternyata, gitu'",1,1,240, bu guru cebong ternyata gitu 
USER Koar-koar nya gerakan umat..eh ngebacotnya dukungan politik..\nDasar Bani Cabul otak 212 SE MONAS \xf0\x9f\x98\x82',1,1,71, koar koar nya gerakan umat eh ngebacotnya dukungan politik ndasar bani cabul otak 212 se monas xf0 x9f x98 x82 
jom mampus.',1,1,150,jom mampus 
"USER Itu Yg mencaci ulama siapa mmg nya klo bkn org kafir dan munafik,,,,pake otak mu pekok'",1,1,171, itu yg mencaci ulama siapa mmg nya klo bkn org kafir dan munafik pake otak mu pekok 
USER USER neng ...itu bpk yg terhormat ga pke mulut klo ngomong.mohon maaf dia pke SILIT',1,1,129, neng itu bpk yg terhormat ga pke mulut klo ngomong mohon maaf dia pke silit 
USER Gw sejak akil baliq 17 tahun Islam.\nDiperlakukan tidak adil. Gw bilang pernah. Bacot elo pernah bikin gak adil umat Islam.',1,1,123, gw sejak akil baliq 17 tahun islam ndiperlakukan tidak adil gw bilang pernah bacot elo pernah bikin gak adil umat islam 
USER USER MULUT KAMPANG',1,1,26, mulut kampang 
USER Biasa Prof.... rombongan cebong IQ dangkal asal nguap aja',1,1,131, biasa prof rombongan cebong iq dangkal asal nguap aja 
USER ak :( anak kampang ggggg',1,1,50, ak anak kampang ggggg 
udah gapaham lagideh sama otak cebong\xf0\x9f\x98\xad',1,1,195,udah gapaham lagideh sama otak cebong xf0 x9f x98 xad 
USER USER USER USER USER USER USER USER USER USER USER USER USER USER bubar bangsad',1,1,15, bubar bangsad 
Nganjing2in seneng. Dianjingin marah. Tolol.',1,1,106,nganjing2in seneng dianjingin marah tolol 
USER USER anjir ga gitu jg bloon',1,1,124, anjir ga gitu jg bloon 
USER lebih baik pilih ahok drpd pilih yg se iman tp koruptor dn munafik !! Bodoh kau,1,1,140, lebih baik pilih ahok drpd pilih yg se iman tp koruptor dn munafik bodoh kau
Kenapa ya gue punya kakak laki mulutnya lemes banget kek banci yg lagi marah.\n\nMentolo tak guak cangkem e.',1,1,64,kenapa ya gue punya kakak laki mulutnya lemes banget kek banci yg lagi marah n nmentolo tak guak cangkem e 
"Bukannya di Negeri ini juga begitu om? Pekerja mah jongos cina doank, kerja dari subuh sampe malam, digaji pas-pasan, yg kaya cina.",1,1,31,bukannya di negeri ini juga begitu om pekerja mah jongos cina doank kerja dari subuh sampe malam digaji pas pasan yg kaya cina 
USER USER cebong boros bacot hemat pake otak',1,1,28, cebong boros bacot hemat pake otak 
"Gampangan banget sih jadi orang, baru dipuji dikit aja udah kaya mau ngasih kehormatannya aja haha TOLOL'",1,1,135,gampangan banget sih jadi orang baru dipuji dikit aja udah kaya mau ngasih kehormatannya aja haha tolol 
Padahal pak jokowi dah pesan kerja kerja dan kerja . Eh ini malah demo sigoblok teh.,1,1,89,padahal pak jokowi dah pesan kerja kerja dan kerja eh ini malah demo sigoblok teh 
"TIADA PANGKAT YG PALING MULIA DI DUNIA INI SELAIN PANGKAT SEORANG IBU !!!; Sehebat apapun manusia pasti terlahir dari seorang IBU; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #PlongaPlo",1,1,78,tiada pangkat yg paling mulia di dunia ini selain pangkat seorang ibu sehebat apapun manusia pasti terlahir dari seorang ibu keahlian cebong hanya 1 tukang tipu plonga plongo mengakibatkan optimisme berlebihan 2019gantipresiden plongaplo
USER USER Dasar culun dan plongo...',1,1,240, dasar culun dan plongo 
"USER Ini sudah termasuk teror , bukan aparat inimah tapi keparat politik.! Bahasanya Mafia politik, hati-hati bos kami tidak takut ancaman / intimidasi Demokrasi. #polri USER \n\nCat. \nUSER'",1,1,243, ini sudah termasuk teror bukan aparat inimah tapi keparat politik bahasanya mafia politik hati hati bos kami tidak takut ancaman intimidasi demokrasi polri n ncat n 
Gpp lah drpd si tabib cabul.. Teriak2 gak karuan sambi ngocok tongkol minta gbr bugil pecun... Hoaalaaaah gak ngebayang ana.. Dasar binatang \xf0\x9f\x98\x84\xf0\x9f\x98\x84 URL,1,1,234,gpp lah drpd si tabib cabul teriak2 gak karuan sambi ngocok tongkol minta gbr bugil pecun hoaalaaaah gak ngebayang ana dasar binatang xf0 x9f x98 x84 xf0 x9f x98 x84 url
USER bentar bentar kunyuk mirip siapa yak *mikir keras*',1,1,85, bentar bentar kunyuk mirip siapa yak mikir keras 
"USER Presiden yg mempermalukan bangsanya sendiri, plonga plongo tolah toleh macam boneka idiot",1,1,205, presiden yg mempermalukan bangsanya sendiri plonga plongo tolah toleh macam boneka idiot
"Tolol dan goblok sih pemain teriak gituh,ga mikir dampak nya fans masing2 jadi makin panas dan pemain nya sendiri yang rugi saat away takut nya terjadi apa2...harus cepat2 di atasi sebelum panas pisan'",1,1,142,tolol dan goblok sih pemain teriak gituh ga mikir dampak nya fans masing2 jadi makin panas dan pemain nya sendiri yang rugi saat away takut nya terjadi apa2 harus cepat2 di atasi sebelum panas pisan 
"USER USER USER HAHAHAHA...\nAnak monyet mana ngerto wong DONGO...\nBaca dt belakang ""efilnikcufecin""..\nKeturunan monyet memang DONGO...\xf0\x9f\x98\x83\xf0\x9f\x98\x86'",1,1,106, hahahaha nanak monyet mana nge o wong dongo nbaca dt belakang efilnikcufecin nketurunan monyet memang dongo xf0 x9f x98 x83 xf0 x9f x98 x86 
Persebaya kemarin gak menang. \nInggris kalah. \nTimnas kalah.\nKalahe karo malaysia sisan. \nAh taek mencret kabeh!',1,1,244,persebaya kemarin gak menang ninggris kalah ntimnas kalah nkalahe karo malaysia sisan nah taek mencret kabeh 
Bagi Allah SWT dungu & biadab tak ada kata cukup sebelum semua kafir dihilangkan dari muka bumi & sisa hanya Mukmin,1,1,85,bagi allah swt dungu biadab tak ada kata cukup sebelum semua kafir dihilangkan dari muka bumi sisa hanya mukmin
USER USER Bodat KOMUNIS TOLOL',1,1,74, bodat komunis tolol 
USER USER USER USER USER USER USER USER Yang teriak susah pasti gak dapet jawabannya..dan lo gak bisa jawab kan?\nSimpel kok..\nDungu sok pinter mah kebaca bong!\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nK,1,1,204, yang teriak susah pasti gak dapet jawabannya dan lo gak bisa jawab kan nsimpel kok ndungu sok pinter mah kebaca bong xf0 x9f x98 x82 xf0 x9f x98 x82 nk
USER USER lu kampang',1,1,114, lu kampang 
"dengan senang hati. Si cewek tadi dilepasin dan si mbaknya naik ke angkutan umum itu. Jadilah di mbaknya di gang bang sama para rapist kunyuk itu. Setelah selesai, si mbaknya balik ke mobilnya. Sebelum ngegas pergi, dia bilang ke para rapist itu.'",1,1,78,dengan senang hati si cewek tadi dilepasin dan si mbaknya naik ke angkutan umum itu jadilah di mbaknya di gang bang sama para rapist kunyuk itu setelah selesai si mbaknya balik ke mobilnya sebelum ngegas pergi dia bilang ke para rapist itu 
USER USER USER Ustad ini melihatnya pake pantat',1,1,98, ustad ini melihatnya pake pantat 
"USER USER USER He..hee negeri ini butuh orang2 yg jujur dlm bekerja spt Rezim skrg ini. Bukan para pengikut kamu Bani Cabul &amp; kampret yg hanya bisa menghembuskan fitnah, hoax, provokasi &amp; kebencian \xf0\x9f\x98\x82'",1,1,135, he hee negeri ini butuh orang2 yg jujur dlm bekerja spt rezim skrg ini bukan para pengikut kamu bani cabul amp kampret yg hanya bisa menghembuskan fitnah hoax provokasi amp kebencian xf0 x9f x98 x82 
USER USER USER USER USER USER USER USER USER USER Ketawain aja.orang munafik mah kerjanya bgt.pendukung wan Abud asu semua.\xf0\x9f\x98\x9c\xf0\x9f\x98\x84',1,1,100, ketawain aja orang munafik mah kerjanya bgt pendukung wan abud asu semua xf0 x9f x98 x9c xf0 x9f x98 x84 
"USER Begitulah pekaes yg doyan dgn pipis onta, ilmu jd nomor 2 yg utama adalah khutbahnya yg menyala-nyala dan berani mencaci Jokowi, yah itulah junjungannya kayak si pelari terlama sono tuh,,, wkwkwkwk.'",1,1,60, begitulah pekaes yg doyan dgn pipis onta ilmu jd nomor 2 yg utama adalah khutbahnya yg menyala nyala dan berani mencaci jokowi yah itulah junjungannya kayak si pelari terlama sono tuh wkwkwkwk 
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER jgn gtu eek ayam anget',1,1,184, jgn gtu eek ayam anget 
"USER Preman kampungan monyong putih kok dikasih panggung merusak acara, enek liatnya'",1,1,145, preman kampungan monyong putih kok dikasih panggung merusak acara enek liatnya 
USER Gausah spoiler bangsad',1,1,43, gausah spoiler bangsad 
maju lu sini babi USER',1,1,125,maju lu sini babi 
"admin kok dendaman, gausa jd admin tolol'",1,1,139,admin kok dendaman gausa jd admin tolol 
USER TERORIS KAFIR BUDHA MYANMAR,1,1,54, teroris kafir budha myanmar
USER USER dehhh lg lg dia congor ban serep plonga plongo....politusi kutu kupret',1,1,18, dehhh lg lg dia congor ban serep plonga plongo politusi kutu kupret 
USER cacat lu',1,1,95, cacat lu 
"Selalu inget, km bukan siapa siapa. Bukan apa apa. Jadi gaada pentingnya juga buat kamu tau.\n\nBut, I need belong to someone. Hahaha. Agony of loneliness huh? Teori nya pak kassin lagi nih? Geblek!'",1,1,111,selalu inget km bukan siapa siapa bukan apa apa jadi gaada pentingnya juga buat kamu tau n nbut i need belong to someone hahaha agony of loneliness huh teori nya pak kassin lagi nih geblek 
"Sindir-menyindir itu wajar. Semua orang pasti pernah nyindir. Yang bego itu elu, kenapa gampang ngerasa abis itu marah-marah.'",1,1,190,sindir menyindir itu wajar semua orang pasti pernah nyindir yang bego itu elu kenapa gampang ngerasa abis itu marah marah 
USER Bacot la njer. Sok intelek. Kek telek',1,1,94, bacot la njer sok intelek kek telek 
USER biar mampus',1,1,31, biar mampus 
anjir apaan sih musisi asli kakean cocot',1,1,135,anjir apaan sih musisi asli kakean cocot 
USER Brisik ni setan terkutuk',1,1,93, brisik ni setan terkutuk 
"USER Eh malam monyet jadian betul tau. KL Special Force cerita curi bank kan? Kita malam malam plan baik punya curi air kat cafe. Sorang jaga hujung, sorang jaga depan, sorang tengok cik syakri, hahaha gempak babi!'",1,1,44, eh malam monyet jadian betul tau kl special force cerita curi bank kan kita malam malam plan baik punya curi air kat cafe sorang jaga hujung sorang jaga depan sorang tengok cik syakri hahaha gempak babi 
USER Banci!!!! Kalau memang gentlemen Sebut saja siapa orangnya!!!',1,1,50, banci kalau memang gentlemen sebut saja siapa orangnya 
USER USER Nah kan BACOTNYA CEBONG kok sama semua ya? \xf0\x9f\x98\x82\xf0\x9f\x98\x82 \nMirip PKI..\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,136, nah kan bacotnya cebong kok sama semua ya xf0 x9f x98 x82 xf0 x9f x98 x82 nmirip pki xf0 x9f x98 x82 xf0 x9f x98 x82 
Belajar mencatut Nama Tuhan untuk mendapatkan KENIKMATAN mengikuti jln hidup Muhammad bejad,1,1,111,belajar mencatut nama tuhan untuk mendapatkan kenikmatan mengikuti jln hidup muhammad bejad
USER USER USER USER USER USER USER Ulah cebong kafir keparat itu',1,1,94, ulah cebong kafir keparat itu 
USER Anak PMR cupu.',1,1,189, anak pmr cupu 
USER USER USER USER Puisi untukmu:\nElu bajingan\nWajahmu setan\nMulutmu iblis\nMengaku manusia\nPadahal binatang mesum\n\n-- seni nyet --',1,1,42, puisi untukmu nelu bajingan nwajahmu setan nmulutmu iblis nmengaku manusia npadahal binatang mesum n n seni nyet 
"-c-\n\nikut bersama kami."" \n\nKao yang dari tadi menahan emosi, akhirnya meledak juga.\n\n""Bajingan. Keparat kau. Aku ini lelaki! Aku tekan kan sekali lagi, LELAKI!! Cuih."" \n\nDadanya naik turun, wajahnya merah bagaikan kepiting rebus. Rupanya, ia juga",1,1,42, c n nikut bersama kami n nkao yang dari tadi menahan emosi akhirnya meledak juga n n bajingan keparat kau aku ini lelaki aku tekan kan sekali lagi lelaki cuih n ndadanya naik turun wajahnya merah bagaikan kepiting rebus rupanya ia juga
USER USER USER Lekong,1,1,83, lekong
USER USER USER USER Wah ada yang keberatan disebut cebong yah?',1,1,125, wah ada yang keberatan disebut cebong yah 
RT USER: Wasit goblog!!! Itu sah goal!!!',1,1,154, wasit goblog itu sah goal 
USER wah orang goblok sekarang bisa main twitter ya?',1,1,246, wah orang goblok sekarang bisa main twitter ya 
Makin mau mati malah makin menjadi jadi si iblis betina tua itu..\n#TANGKAPSukmawati',1,1,118,makin mau mati malah makin menjadi jadi si iblis betina tua itu n tangkapsukmawati 
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,1,1,154, 
USER Presiden rasa mapia #2019GantiPresiden,1,1,51, presiden rasa mapia 2019gantipresiden
"USER Istilah 'cebong' dan 'kampret' kurang berbau Arab. Pakailah istilah 'onta dungu' atau 'keledai liar'.""",1,1,247, istilah cebong dan kampret kurang berbau arab pakailah istilah onta dungu atau keledai liar 
"Ada akun ketepu jutaan.\nTp biarlah, itu akun kapir cebong...\xf0\x9f\x98\x82'",1,1,190,ada akun ketepu jutaan ntp biarlah itu akun kapir cebong xf0 x9f x98 x82 
USER Polisi terkutuk...',1,1,35, polisi terkutuk 
"A:aduh min kok aku kelihatan\ntua ya ?\nB:liat deh kulit becky 30an\nmenjelang 40..\nA:gua nanya keadaan kulit\ngua,bukan becky bego !'",1,1,88,a aduh min kok aku kelihatan ntua ya nb liat deh kulit becky 30an nmenjelang 40 na gua nanya keadaan kulit ngua bukan becky bego 
USER ITU SUKUN BANGSAD!',1,1,39, itu sukun bangsad 
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Masalahnya si banci dengan akun palsu itu bilang utang pemerintah era USER,1,1,26, masalahnya si banci dengan akun palsu itu bilang utang pemerintah era 
USER Cebong mah percaya wae di boongin meme\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80',1,1,82, cebong mah percaya wae di boongin meme xf0 x9f x98 x80 xf0 x9f x98 x80 xf0 x9f x98 x80 
Anies congornya aja gede. Realisasinya gak ada. Janji terus dari awal bisanya paling korupsi. Balik jadi dosen aja bangsat.,1,1,192,anies congornya aja gede realisasinya gak ada janji terus dari awal bisanya paling korupsi balik jadi dosen aja bangsat 
USER Jablay gitu bazeng:((',1,1,24, jablay gitu bazeng 
"wOe CeBoNg LoE yA, dAsAr kOMuNis, aThEiS, siLiPis, AuTiS, sALiBiS'",1,1,235,woe cebong loe ya dasar komunis atheis silipis autis salibis 
"USER USER Dikasih bukti, terpojok, mlipirnya kemana-mana. Itu namanya cacat logika.'",1,1,139, dikasih bukti terpojok mlipirnya kemana mana itu namanya cacat logika 
"USER USER USER Dan cebong pun terdiam. Taunya apple to apple doang, istilah yang bikin katanya keliatan pinter tapi minim kognitif'",1,1,56, dan cebong pun terdiam taunya apple to apple doang istilah yang bikin katanya keliatan pinter tapi minim kognitif 
USER mata gue picek sama dia yg pake koma koma',1,1,76, mata gue picek sama dia yg pake koma koma 
USER cowonya kasi ke gua aj bgst.\nlo bejat bener jd cewe astaga',1,1,36, cowonya kasi ke gua aj bgst nlo bejat bener jd cewe astaga 
"USER USER Cebong mana terima dibilang rezim amatiran...\nKlo gak amatir mana bukti ini rezim profesional???utang negara,janji kampanye mana buktinya... kemakmuran rakyat??? Subsidi dicabuti....rezim kayak gini lu mau bilang profesional?",1,1,16, cebong mana terima dibilang rezim amatiran nklo gak amatir mana bukti ini rezim profesional utang negara janji kampanye mana buktinya kemakmuran rakyat subsidi dicabuti rezim kayak gini lu mau bilang profesional 
