Tweet,HS,Abusive,Char_Length
"USER udah lu jgn panik gitu. ahok si kutil babi bakal tumbang kok di putaran kedua. teruskan cuapcuap mu di sosmed, gak ngaruh.",1,1,55
Perilaku Si BABI USER ini memang benci dgn hal berbau Islam. Cocok dgn Ahok. USER,1,1,49
"USER USER USER USER USER USER USER USER USER USER USER USER bangsad lu nan, marah ni gue'",1,1,153
"USER USER USER USER Ini asli IQ jongkok! Masak oposisi membangun? Dimana\xc2\xb2 ,tugas oposisi itu nyinyir pada pemerintah! Kecuali di negara komunis, nggak boleh ada yg nyinyir'",1,1,210
USER Psi itu kan kumpulan perek2 dan perek laki2 sekjenya jd otaknya duit2 suruh mikir ga bisa sama bgt dgn KEBO',1,1,29
RT USER: USER USER USER kebanyakan alasan...\nsi banci bloon itu cuma TAKUT MALU... URL,1,1,253
USER USER Umat Bani Kencing Onta bodo amat kalo mau marah\xf0\x9f\x98\x86',1,1,32
RT USER USER Kalau ngajak orang pinter setidaknya dia harus sudah pintar lah ini jokowi masih goblok kok,1,1,216
USER ahok si kutil babi kembali ke rumah lembang kenapa jakarta jadi banjir bud?,1,1,234
"Presiden Indonesia saat ini hanya jadi jongos China komunis, memperkaya antek-antek cina & gerombolannya. Budha teroris disokong olh China rasis",1,1,254
"USER Partai elu plus konco2 lu bisanya cuma bikin MALU Indonesia aja min, mbok ya kalo goblok itu jgn kebangetan to min...'",1,1,97
"USER Yg anti cina komunis antek aseng kapitalis rakus zionis mana suaranya, lg enak2 ngentod ya'",1,1,39
USER Cuma karena itu.. gak ada alasan yg lain *anus_marwanto.. emang presiden skrng pinter??? Wkwkwk.. dasar lu *anus cebong.. dungu..',1,1,256
bangga ye pacaran sama bekas gw?hahahaha buat gw mantan kaya tai gitu ibarat maenan bekas yg udah ga kepake sama sekali! ckckck',1,1,107
Dari setan bernama Allah SWT,1,1,33
"USER USER Dia mau nemenin ahok , biar bisa puasin ahok si USER Kan Maho \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1,16
"USER Membenci yg membit'ah-kan ego, apakah tendensius ego yg alergi ke-arab2an juga tercover dalam kafir mbah? Lalu siapakah yg tertawa,,""",1,1,66
USER spt ahok dulu .. nasdem disusul dg cs nya .. yg mendukung paslon penista agama dan tukang caci maki tai tai ..,1,1,92
Peling ga suka sma org mynafik.... blng sma aa mw berhnti di dunia halu.. tp nyatanya di blued live coli... dihh anjinxx bgts ya maho kek gth..klo ga mau aa kenal gpp ko.. ga rugi aa mah.ngpn knal sma org munafik kek lu..',1,1,173
"USER Dasar cebong!! semua digoreng akui aja pemerintah gak becus. mengelola ekonomi selesai ,jgn tagar #2019GantiPresiden dijadikan kambing hitam.'",1,1,78
USER USER USER USER Bodat KOMUNIS kau',1,1,35
USER ahok si kutil babi kembali ke rumah lembang kenapa jakarta jadi banjir bud?,1,1,50
"USER USER USER bong suka bgt hebohin hal2 receh. Pohon plastik lah, bambu lah. Giliran utk issue2 besar kyk ekonomi yng anjlok, tka ilegal merajalele, ketahanan nasional, dll mereka mingkem. Emang kapasitas otaknya kecil kali ya, g",1,1,72
USER Tolol lu njink',1,1,55
USER si ahok pantasnya dinobatkan sbgai Babi ngepret,1,1,99
USER Elunya dongo sih.',1,1,46
USER USER USER USER USER USER USER Minta tolong sama USER buat blejetin ni pilot sontoloyo. Buat USER tlg kami minta klarifikasinya.',1,1,222
"#PDIPerjuanganMenang Mereka, kaum sipit mau menguasai tambang Indonesia, kalian ketawa saja. Dasar tidak punya nasionalisme Indonesia. Lebih baik tidak usah ikut Pemilu bagi kalian yang dukung 2 periode. Dan hasilnya Tambang Indonesia dikuasai sipit dan",1,1,30
USER Namanya cebong kalo ga dungu bukan cebong namanya',1,1,240
USER Hadeehh :3 harus sabar ngadepin tae yg satu ini',1,1,116
USER USER USER Guoplok... Baca beritanya dulu cebong terkutuk... Bukan asal melarang...... Dongok jnhan di besarin',1,1,146
USER Semoga aparat2 keparat berkarat itu belangsak disisa hidupnya.',1,1,51
Seyogyanya saya tidak benci hanya ilfil sama keparat otak sumbu pendek modal sandang.',1,1,63
RT USER: #ombudsman budek dan buta terhadap #Reklamasi ... sebenarnya kalian kerja untuk siapa ? Rakyat kecil atau Jongos Aseng da\xe2\x80\xa6',1,1,92
Faktanya Cina2 parasit tuh ngotot belain si penista Agama USER USER USER USER USER,1,1,115
"""halah palingan kalo lu dikasih pap nenen sama memek juga doyan. gak usah munafik deh""\n\nheh upil dimana-mana kucing garong kalo dikasih ikan asin ya doyan-doyan aja.'",1,1,129
USER USER USER Cebong baru netas. Disuruh nyerang saya..? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,52
DIKTATOR JOKOWI jongos organisasi jagal manusia Nahdatul Ulama dijadikan inspirasi.,1,1,166
(Adrp) USER dasar jablay',1,1,109
"Asta, mata melek tapi gak sadar. Kalo sadar, paling gak fokus. Bullshit lah gak fokus gara2 kurang minum. Gua minum 3 liter lebih sehari udh kek onta beser tetep aja gagal fokus.'",1,1,250
"Apa bedanya kamu sama orang yg suka menjelek jelekan karna tidak sesuai dengan yang kamu mau, tpi kamu nya sendiri suka jelek jelekin orang ? Mein idiot'",1,1,110
RT USER: USER hahaha jelas2 buat pilkada dasar polisi made in cina pelindung penista agama,1,1,109
"Tyas Mirasih ? Pecun gitu, dulu bareng sama aku agency nya'",1,1,180
USER USER Arseto itu monyet ngak tahu adab dan moral',1,1,70
Kampret. Datang pas butuh aja. Ngerusak mood sumpah.',1,1,129
USER USER \xf0\x9f\x8c\x9a ko km bangsad y',1,1,113
USER USER USER Oalahhh si USER DUNGU ini msh jg memamerkan tempurungnya.',1,1,64
"USER USER USER pikiran anak bani kampret g beda jauh sma penista agama. Penfitnah, Penipu Dan Garong..",1,1,115
Sinyal mu ko tai su USER',1,1,27
USER USER Wahabi takfiri gurem bro.. bacot doang gede. Sono lo minggat ke suriah gabung isis. Najiss bani takfiri',1,1,138
ngejelek-jelekin orang kok dibelakang? didepan dong.. Ga punya nyali yah? Situ banci? hahaha',1,1,22
USER Engga. Kampang emang',1,1,138
CINA KOK IKUT NGOMONG...BALIK SANA KE CINA....ORANG ISLAM ROHINGYA AJA DI USIR SAMA BUDHA MYANMAR...KAMPRET,1,1,211
USER LAHH ITU DN LU BUNDA GEBLEK',1,1,256
"RT USER: Jidatnya Gosong ,gaya Islami tp Mentalnya Bajingan,pedagang Agama,calo ibadah Uang org mau ibadah di embat,ini lbh busuk dan\xe2\x80\xa6'",1,1,33
"USER Idiot kira2 donk.. islammu yg mana,.. kalian itu ga lebih dr gerombolam penjual ayat dan agama islam,.. dongok di rawat, jd kalian takkan pernah bisa bedakan Benar dan Salah , Rocky Gerung mengatakan islam fiksi aja loe pd ga ngerti artiny",1,1,39
"Kaum cebong senjata nya cuma ""hoax"" percuma ngasi data dan fakta'",1,1,117
"USER Klu bpk punya bukti pak jokowi bagi2 sembako pakai apbn laporkan k poiisi, tp klu gk da bukti cocot mu ojok mangap koyok bajul'",1,1,61
"USER USER USER Cebong dungu, GAM bukan parpol'",1,1,253
USER Ini manusia otaknya kotor lbh kotor dr kotoran onta',1,1,61
bener bener bangsad bocahnya kudu di kasih unta kepalanya',1,1,254
USER USER USER Ya sdh tetaplah kalian di situ..tinggal majority rakyat indonesia msh mau dungu2periode apa #2019GantiPresiden ; End..,1,1,48
USER USER Sama skali ga malu yg malu tuh udh so jd OKB tpi nihil prestasi malah kena denda lagi malu bgd dasr CINA bloon ky gtu tuh ....',1,1,116
USER Emng anjg itu org sarap . Pusing gua liatny',1,1,43
USER USER USER USER USER Dasar bego ....yang duluan siapa ... stress nih cebong dungu..',1,1,247
USER USER USER USER USER USER USER USER Manusia2 SAMPAH !!!,1,1,132
Wahai cebong dan kampret indonesia kembalilah kalian menjadi manusia. Indonesia butuh manusia utuh untuk berbangsa dan bernegara. Bukan mencebongkan apalagi mengkampretkan manusia.',1,1,78
"USER Biadab uus, sini keparat saya tunggu dimonas! Jangan cuman koar koar hidup lu anjing!'",1,1,26
USER gila ya jaman sekarang? orang goblok bisa main twitter',1,1,210
"USER USER USER Baru jd calon legislatif aja udah budek &amp; ngawur, kebayang ntar kl dah jd \xf0\x9f\xa4\x94\xf0\x9f\x98\x84'",1,1,133
"USER USER Bani kampret mah udah sering pengecut nya, nah klo gagah berani itu Ahok.'",1,1,52
USER Berarti fix ...elu dungu chic.',1,1,111
"Prabowo : elite politik kita goblog, bermental maling.\nFadli : Pemimpin planga-plongo\n\nAnak buah dan junjungannya sama saja. Klu ngomong selalu abu2.\nTak mau tunjuk siapa elite itu.\nSemua orang juga bisa ngomong dengan tdk ada arah dan tujuan.'",1,1,26
USER USER Apa sih yg ga mau dikuasai oleh onta pengecut itu? Pasti ada aja hub nya....',1,1,151
USER USER USER USER USER USER USER Cebong dongo model ente yang punya IQ 200 dan kebanyakan berendem dikolam butek mana tahu soal masalah ibadah ??\nWong sudah jelas syetan itu satu2 mahluk pembangkang ciptaan tuhan dan sif,1,1,157
RT USER Kasian ya kacung tetap kacung anies sandi,1,1,64
rp haneul kek tai lu pada.yang on retweet',1,1,106
"Buat orang yang duduk 5 deret sebelah kiri gue di C17, mungkin C20-C25, Planet Hollywood, Gatsu. \nKalian kampungan asli.\nKomen mulu sepanjang film.'",1,1,79
RT USER: USER Klo lo makin tua makin tai',1,1,82
USER USER USER USER USER Amit amit jabang bayi dopinadoh minggato setan gombel setan banci sko TL',1,1,122
"USER USER USER Jdi wowo presidennya tv one, makanya yg diundang slalu pentolan para kampret dan gembel warnet.. Hahaa'",1,1,88
"USER Hanya kaum onta &amp; para org"" tolol yg masih mencintai orde babi'",1,1,217
Coba loe larang Atheist Republic menista menodai melecekan memperkosa ajaran agama loe ? Hahaha mana loe \nsanggup adu\nargumen dgn generasi sains canggi dunia ? TUHAN AJA mereka tdk akui . Dasar melayu goblok',1,1,110
RT USER USER Ya kalo kalian kan jadi jongos nya sipit,1,1,58
"USER USER Rezim pembohong. Kirain 51% itu uda positif di tangan. Ternyata baru kesepakatan awal. Dan itu non-binding, alias tak mengikat. Semprulllll....'",1,1,190
USER Cebong mana cebong cm melayu Indonesia yg bodoh mau di bodohi cina ttg demokrasi,1,1,251
"USER Udah culun nih serigala margonda, payah!'",1,1,249
"PM: \xe2\x80\x9cHeh, bajingan kalian semua! Malah seenaknya duduk duduk. Sudah berapa hari telat konstruksinya?\xe2\x80\x9d (Marah dengan muka serius) URL",1,1,52
"FUCK YOU CEWE IBLIS LU TUH TOLOL, CUMAN GUE BOHONGIN DOANG! USER'",1,1,105
"He bangsat, Jokowi 3 th jauh lebih baik dari rezim diktator dan rezim korup Mata lo buta apa? ? Gak bs memalak lg ? Gak bs mencuri?",1,1,39
USER USER Buktiin lah tolol',1,1,76
RT USER USER tolol itu banyak yg bela penista agama walau sudah tersangka,1,1,31
"USER USER Stu lgi nich muncul anjing na yahudi israel d indonesia!!\n\nGilaaa... gila... cma d rezim ini, anjing2 na israel berani muncul terang2an d indonesia!!!'",1,1,121
USER USER Mampus lo kiri.. anda ini menteri bejat',1,1,253
USER Berani bayar brp lu ketek onta',1,1,48
USER goblok bgt dah anjing',1,1,132
"USER USER USER Matamu picek, itu kinerja lanjutan dari USER alias Ahok.'",1,1,60
USER CONGOR JANGAN SEMBARANGAN YA MBA.',1,1,96
Prancis vs Belgia di babak pertama masih 0 - 0.\n\nAda sedikit persamaan dg bani cebong..\n\nApaan tuh?\n\nBani cebong/kacung otaknya juga 0 (kosong)!\n\n^_^\n\n# WorldCup2018 \n#GantiPresiden2019',1,1,73
"Allah SWT dungu & biadab memang bukan Tuhan, kurang kerjaaan, hobi mengurus masalah seputar cocok2 penis",1,1,63
USER Tai lu',1,1,44
Apakah NU bisa BERHENTI mendungukan & membiadabkan bangsa? Fir'aun raja Mesih tak ada hubungan dengan Muhammad bejad,1,1,142
"USER Pak USER sbelum berani umumkan Muhammad Nabi Gadungan, Anda hrs dorong KPAI mlarang anak mengaji",1,1,248
USER USER hahahaha junjungan yg kau puja2 yg punya salah lalu kau tuding ulah ahokers? kau yg dungu\xe2\x80\xa6 penuh kebencian\xe2\x80\xa6 tiap manusia itu selalu punya kesalahan namun kau anggap junjunganmu itu spt dewa yg tidak pernah salah\xe2\x80\xa6 \nnyembah Tuh,1,1,51
"USER USER Kelakuan cebonk paling menjijikan, sutradaranya bego bikin setingan'",1,1,88
USER Cih najis',1,1,40
USER USER USER kebanyakan alasan...\nsi banci bloon itu cuma TAKUT MALU... URL,1,1,143
USER MANA NEH PASUKAN CEBONG',1,1,145
USER USER USER Kyanya ijin pemerinth setempat yg goblog kasih ijin',1,1,39
"USER USER USER Tante vero di kejo 7 tahun, bukan hoaks tuh....kampret lu ya'",1,1,86
Apa cocok2 penis dgn 4 istri bukan prilaku seks NYIMPANG? USER MUI: LGBT dinilai sebagai perilaku seks menyimpang,1,1,55
"USER USER USER Eh cebong dongok, goblok, importir2 aja, jasa ya jasa aja nggak Ada negara importir yg maji, bukan gak Ada negara yg pndptn Dari jasa nggak maju, beda tolol!'",1,1,42
"USER Gak mampu mengundang Ulama kondang, jadi dibiatlah ulama2an utk membentuk opini masyarakat bhw ulama sdh satu suarang mendukung mukidi. Walaahh cara kuno sigunakan dasar cebong'",1,1,26
USER TGB gak lebih baik dr moeldoko. Apalagi prof mahfud. Bakalan banyak yg jadi Cebong kampret/Ahoker kampret.',1,1,128
"USER USER Juga bani onta, kaum bumi datar, dll'",1,1,77
USER Muka lo aja burik bangsat. Gimana mau dapat ewean USER',1,1,112
USER Dungu idiot permanen',1,1,74
USER kaya banci kali ya',1,1,147
USER USER USER USER USER USER USER USER USER USER USER Sudahlah.. Loe Emang Bego.. krn Junjungan loe ngak sanggup lawan PT. FI.. krn sdh terlanjur jadi Babu,1,1,89
"USER USER Seblum tanya agama om USER , saya boleh tanya, dah berapa lama Anda idiot? Dah berapa lama nyebur ke kolam? Kok butek banget sih?",1,1,21
USER USER Jablay emang lo ya',1,1,64
USER Cocot luh.',1,1,24
"Mana cebong2 yg koar2 ""Aku Indonesia"" URL",1,1,220
USER USER Nyebut cebong *auto reply* Dasar pinggiran koreng',1,1,166
USER Luhut si muka bajingan skrng perusahaany bnyk duit dr mn dia',1,1,102
USER USER USER USER USER USER USER USER USER USER USER USER USER USER Ulama dr Importir Timur Tengah\nYg haus dengan kata Kopar Kafir Musyrik Bi'ah,1,1,134
USER USER Ju goblok bat kesel....',1,1,121
CC USER USER; WOYYYYYYYYYYYY BANGSAT ASU BADAK MONYET CONGOR LOE KOAR KOAR JOKOWI PRESIDEN NGUTANG WOY MONYET BANGSAT SEMENTARA LOE NUNGGAK GAK BAYAR LISTRIK BENER BENER BANGSAT LOE,1,1,78
"Kalo tolol tuh coba jangan di tunjukin ke orang, malu.'",1,1,121
Jokowi ikut perintah? Baru tau kalo panglima TNI jabatannya pebih tinggi dari presiden makanya bisa perintah presiden. Bodoh mmg tak bertepi,1,1,71
"#persijatakutkalahdijakarta\nDasar pLersija, dengkul laler. Banyak alesan lo jakAnjing! Olo olo sia banyak bacot!!!'",1,1,70
USER USER USER kamu yg bloon:(',1,1,249
"Semua Sabar Dan Tenang'....; Kita Tunggu Komando' Habibana Habib Rizieq...; Kita Umat Islam Solid Dan Bersatu, Jangan Terkecoh' Diadu Domba Cebong'2...; Kita Akan Memenangkan Keadilan Dan Kemakmuran Pada #2019PresidenBaru Mendatang, Seperti Pilkada Jakarta",1,1,90
USER USER USER USER USER EKSIS SONO DI KOLAM J LUH BONG BANGSAD',1,1,39
USER MASALAHNYA CEBONG LEBIH MENGEKSPOSE MENONJOLKAN HANYA INFRASTRUKTUR TANPA PEDULI BAYAR UTANGNYA',1,1,237
"USER USER USER pikiran anak bani kampret g beda jauh sma penista agama. Penfitnah, Penipu Dan Garong..",1,1,64
BArU mEnanG LarI aJa diBeriTain sAnA-SiNi.\nLaLu BaGaimNa dEngN haFiz quran?\nGaK hEbOh tUch...\nDaSaR meDia cEboNg...',1,1,94
Ni ada lagi gerakan USER kntl pembela chibi anzing',1,1,78
USER Kan elo juga maho ew',1,1,92
USER Ini 2 anggota DPRD sableng apa geblek. Sudah banyak contoh guyonan ini bisa dipidanakan masih gak pinter blasss....',1,1,187
"USER Ncib nya lagi jelek, pelcija bagus sih tapi goblog.'",1,1,45
"Allah SWT bukan Tuhan karena dungu & biadab, pasti bukan Yang SATU karena hanya untuk Muslim, tak berlaku bagi kafir",1,1,80
USER USER BODOH\nMengikuti bukan berarti soal tampilan bro\nTapi sifat Kasih Kristus.\nBukan harus pakai daster rambut gondrong jenggot bandot.',1,1,131
USER Pokonya ganti p\nOk\nTidak akan ikut2an cebong',1,1,91
"USER Dah tahunan, bukan barang baru, coba lu tanya jokowi ngapain aja, dah mau 4tahun jadi presiden, ngatasin banjir aja nggak bisa, katanya gampang kalo dah jadi presiden \xf0\x9f\x98\x80\xf0\x9f\x98\x8a\xf0\x9f\x98\x80\xf0\x9f\x98\x8a kek bunyi cocot'",1,1,179
USER Pak USER Muslim teriak disakiti hatinya karena diungkap Allah SWT dungu & biadab semakin baik,1,1,116
"USER USER USER Tdk slh mmg utk bani kamfret, ttp utk yg msh bs brpkir waras, itu jls sgt keliru, kl dia genius, ga mgkn akn menyebut kitab suci fiksi'",1,1,28
"USER USER Kenapa Bani Serbet &amp; kaum kampret 212 gak demo krn sudah menipu umat???? Jawabannya krn dana jamaah abu tour mengalir ke ustad2 yg ada di 212,termasuk beli nasi bungkus mereka'",1,1,42
GAPERNAH MENDALAMI AL-QURAN YA BANG??? PANTESAN MULUTNYA KAYA ORANG KAFIR BEJAT HINA farhatabbaslaw',1,1,110
USER USER USER USER USER USER USER USER USER USER USER USER USER USER cebong produsen hoax...tukang bohong dan ingkar janji',1,1,82
USER Asw emang sesat lo.',1,1,80
"USER USER USER USER Wah tambah goblog aja lo bong malah nyuruh gw yang lapor. Masalahnya itu ada dipikiranmu yg dungu. Makanya klo dibilangin orang yg benar diterima, jangan nyinyir. Mentang2 ngebelain suatu, omongan orang benar",1,1,44
USER Ulama cebong kan abu janda.\nOoo sekrang udah ada gerombolan baru yaa.\nPaling2 1 alumni ama janda.qkwjw',1,1,158
"banyak memusuhi tanda jiwa yg sakit > Betul Pak Lukman, suku sendiri dimusuhi Muhammad Gila",1,1,125
"Bersyahadat kepada Allah SWT yang dungu & biadab, bangsa jadi RUSAK Bung Fahri !",1,1,138
"USER USER wan bangau keliatan cupu nya,,, keloman sono sama emak \xf0\x9f\x91\x8e\xf0\x9f\x91\x8e'",1,1,194
"USER Alhamdullilah masih banyak orang tolol di twitter, aku jd kelihatan pintar.'",1,1,54
USER karena anda cupu',1,1,128
Emang bangsat polisi sekarang ! Udah lengserkan jokowi lagi satu satu nya cara !,1,1,103
"USER Gua benci ama lu base,\nBenciiiiiiiii bgt. gua benci benci benciii \n\nBangke babi beruk onta anjing anoa tai ledig ayam kadal kutil kuda!!!!!!'",1,1,51
"USER USER USER * Dua Periode Import Beras, Garam, Jagung dll\n* Dua Periode Pengangguran, TKA ""menyerbu"" Indonesia.\n* Dua Periode Ulama Habib dikasari dizholimi\nKepada #tuangurucabul jangan hanya pakai otak, guna kan juga ha",1,1,110
USER Cebong kacung ke gini bicara nya ya?#%^^..pantas saja',1,1,223
"#ILCPrabowoMenyerang setelah minggu lalu ilc enggak mutu, kini sangat luar biasa karena dpt menghadirkan orang gila tampa kuping\xf0\x9f\x98\xb5'",1,1,39
USER USER USER USER USER Bhahahaha ru kacamat dr cina bikinan kapir brooh mereknya ahoq hoook',1,1,254
"USER Berbanggalah wahai bajingan, tuhan memberkati \xf0\x9f\x98\x89'",1,1,73
USER Cupu anjir lu',1,1,23
"USER cebong emang suram...dolar naik dia mingkem,tka berbondong2 masuk dia mingkem,yg di ributin ama bong cuma hrs ama pks \xf0\x9f\xa4\xa3'",1,1,54
"RT USER: ga ada urusannya, monyet. gua broken home kaga gitu2 amat. malah dipukulin sama temen2 gua yang kaya raya. ga ada ga ada. h\xe2\x80\xa6'",1,1,93
yah dah bobo si mark :(((( LAH TRUS KNP CHER ANJIR LO NAJIS',1,1,256
USER Iya betul juga ya. Aku kok merasa BODOH membalas komen2mu yang tolol..... hehehe.. makanya balik ke bangku sekolah.. baca banyak data. Jangan karena rasa bencimu OTAK mu jadi gagal bekerja.',1,1,41
"USER USER USER USER Matamu memang picek,kebencianmu terhadap pak Jokowi menutupi hati dan pikiranmu,sejarah baru tercipta di era pak Jokowi,makanya buka kaca mata itu.\xf0\x9f\x98\x9c\nEnte cm melihat hutang negara di era pak J",1,1,254
"USER USER Pikiran dongo jgn tll diumbar koh....pagi"" bikin anu aja..\xf0\x9f\x98\x82'",1,1,79
"paling mau muntah liat lagak nya USER, jadi orang sok iye banget hoek",1,1,96
"Anda didungukan, dijajah, dan diperbudak Islam, Muslim bukan ras tapi pilihan yg dpt diubah USER rasis?",1,1,42
USER USER Ga aneh survey bawa nama kampus.. Nanti kaya si luhut bawa itb buat dukung reklamasi.. Cebong mah gitu.. Heheheh',1,1,82
USER Lo celeng',1,1,27
Gue trkdg bingung ma yg nntn di bioskop. Udh cape2 ngantri &amp; bayar tix pun mahal eh begitu dlm bioskop bukannya nntn malah main hp. GOBLOG!!',1,1,42
RT USER tapi kenyataanya jutaan rakyat kecil asli pribumi yg miskin justru semakin dimiskinkan oleh ahok cina kafir....,1,1,32
"USER USER USER USER Horee 2019 kita ganti presiden.\nAsiiik, tapi siapa gantinya bang? \nGoblok, tolol, kunyuk malah nanya, ya kita cari bareng2 koplok. \nOoo, kirain udah ada bang..\n\nKata rockygering inilah sekumpulan c",1,1,78
